dof_index, displacement_x, displacement_y
0,0.00212598,3.46037
1,-0.000240919,1.17353
2,0.00214681,-1.03689
3,-0.000237487,-0.538725
4,0.00447286,1.44231
5,-0.000592484,2.80738
6,0.00524257,0.0126926
7,-0.00044587,3.27407
8,0.000373393,0.473075
9,7.01177e-05,-0.00362397
10,0.000992384,0.937182
11,0.000238002,1.27106
12,0.000795399,2.98534
13,4.78027e-05,2.23162
14,0.00228941,-1.68424
15,-0.000168378,-1.90551
16,0.00567714,-1.52914
17,-0.000300841,-2.86132
18,0.0023857,0.352046
19,-7.50035e-05,0.449594
20,0.0058188,-0.683173
21,-8.00288e-05,0.113278
22,0.0018137,0.713619
23,-0.000289585,0.52457
24,0.000948402,0.865863
25,-0.00012613,0.834746
26,0.00240873,0.792266
27,3.18373e-06,0.520365
28,7.84894e-05,-0.941169
29,-1.85704e-05,0.589896
30,0.000194987,-0.25959
31,-6.63712e-05,0.206718
32,7.76481e-05,-0.0699657
33,-3.07528e-05,-0.43205
34,0.00575744,0.407352
35,4.50591e-05,-0.371585
36,0.0023718,0.304297
37,4.1507e-05,-0.930584
38,0.00567265,1.15352
39,0.000130633,0.717432
40,0.00232704,1.25879
41,6.64137e-05,-2.24509
42,0.00555285,2.93547
43,0.000186925,-1.77449
44,0.00224689,-1.54965
45,9.67502e-05,-1.89014
46,0.0053273,-1.98472
47,0.000266309,-0.737044
48,0.00212833,-1.34994
49,0.000129156,1.14274
50,0.00502346,-1.35197
51,0.000368963,1.28459
52,0.00199774,-0.531044
53,0.000151967,0.342196
54,0.00468869,-1.06329
55,0.000414475,-0.308552
56,0.00185401,-1.85434
57,0.000164396,-0.866007
58,0.00434121,-1.38998
59,0.000423914,-0.721178
60,0.00168397,-0.598355
61,0.000181852,-0.324393
62,0.00390768,-0.77301
63,0.000459316,-0.410803
64,0.00150276,0.269914
65,0.000191555,0.0455248
66,0.00345949,-0.366627
67,0.000478555,-0.25293
68,0.00131233,-0.815297
69,0.000194329,-0.390728
70,0.00297331,0.507952
71,0.000458129,-0.129211
72,0.00111527,0.143286
73,0.000181315,0.101434
74,0.00253367,0.384084
75,0.000432915,0.0672764
76,0.000935827,-0.203986
77,0.000163698,2.01005
78,0.00212413,-1.70309
79,0.000414695,1.82988
80,0.000690781,1.68313
81,0.000136171,2.0273
82,0.00174495,0.283941
83,0.00036436,2.67236
84,0.000611099,0.503838
85,0.000127723,0.919734
86,0.00144372,0.639832
87,0.000301427,0.874403
88,0.000514946,-0.181116
89,0.000108494,0.403098
90,0.00117417,-1.26351
91,0.000259545,-1.08472
92,0.000351227,0.820037
93,8.40329e-05,0.938008
94,0.000901075,-0.480366
95,0.000212631,0.376641
96,0.000283978,0.238838
97,7.03532e-05,0.161715
98,0.000699979,0.0233334
99,0.000177096,0.0658272
100,0.000195754,0.595105
101,4.93425e-05,0.121796
102,0.000548925,0.656658
103,0.000146429,0.0902556
104,0.000148641,-1.12547
105,4.07565e-05,-2.54962
106,0.000418445,-0.304797
107,0.000113671,-0.213995
108,0.000110264,-0.0838723
109,3.24427e-05,-0.132672
110,0.000316134,-0.714516
111,9.41248e-05,-0.338471
112,7.88064e-05,-0.717733
113,2.63702e-05,-0.333183
114,0.000217876,1.34844
115,6.67007e-05,0.0917004
116,5.47165e-05,1.0434
117,1.83266e-05,-0.00362989
118,0.000159226,0.669989
119,5.25972e-05,-0.280494
120,3.86489e-05,-0.101
121,1.33269e-05,-0.0935941
122,0.000108973,0.187345
123,3.3641e-05,-0.110282
124,2.69425e-05,0.359327
125,8.16107e-06,0.443574
