dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,1.86517e-43,0,0
1,0,0,0,0
2,0,0,0,0
3,0,4.28323e-86,0,0
4,0,7.49125e-85,0,0
5,0,4.63244e-14,0,0
6,0,4.67344e-13,0,0
7,0,5.44849e-81,0,0
8,0,2.80503e-80,0,0
9,0,2.60935e-80,0,0
10,0,2.68221e-80,0,0
11,0,2.24707e-79,0,0
12,0,4.27585e-79,0,0
13,0,1.52157e-81,0,0
14,0,2.45899e-80,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,1.11793e-06,0,0
36,0,1.97579e-07,0,0
37,0,5.09552e-07,0,0
38,0,8.10359e-08,0,0
39,0,4.9786e-06,0,0
40,0,7.60881e-07,0,0
41,0,2.38158e-06,0,0
42,0,4.8131e-07,0,0
43,0,8.26128e-06,0,0
44,0,1.18107e-06,0,0
45,0,0,0,0
46,0,0,0,0
47,0,2.1359e-64,0,0
48,0,9.59019e-64,0,0
49,0,1.82082e-28,0,0
50,0,2.7199e-28,0,0
51,0,2.66459e-28,0,0
52,0,2.9579e-28,0,0
53,0,8.11092e-202,0,0
54,0,-2.84661e-202,0,0
55,0,0,0,0
56,0,0,0,0
57,0,1.92702e-155,0,0
58,0,-1.83835e-157,0,0
59,0,8.26363e-154,0,0
60,0,-5.11519e-155,0,0
61,0,6.22075e-157,0,0
62,0,-1.63421e-157,0,0
63,0,2.82854e-56,0,0
64,0,5.66897e-56,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,1.35135e-54,0,0
78,0,2.69187e-54,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,2.00308e-51,0,0
88,0,6.34566e-51,0,0
89,0,1.82185e-89,0,0
90,0,3.54743e-89,0,0
91,0,6.59592e-89,0,0
92,0,1.28615e-88,0,0
93,0,1.49202e-90,0,0
94,0,2.82562e-90,0,0
95,0,-0.84664,0,0
96,0,-0.439003,0,0
97,0,-0.657268,0,0
98,0,-0.274935,0,0
99,0,0.487243,0,0
100,0,-0.135408,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,-2.41019,0,0
106,0,-0.441248,0,0
