dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,1.86657e-56,0,0
1,0,0,0,0
2,0,0,0,0
3,0,-4.20439e-107,0,0
4,0,1.53592e-105,0,0
5,0,1.21988e-21,0,0
6,0,1.20061e-20,0,0
7,0,2.64146e-101,0,0
8,0,5.36037e-100,0,0
9,0,6.86485e-100,0,0
10,0,5.58608e-100,0,0
11,0,5.97002e-99,0,0
12,0,1.1135e-98,0,0
13,0,-1.00332e-101,0,0
14,0,5.73161e-100,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,9.12702e-13,0,0
36,0,1.43001e-13,0,0
37,0,3.22901e-13,0,0
38,0,4.07029e-14,0,0
39,0,6.57967e-12,0,0
40,0,4.90872e-13,0,0
41,0,2.41414e-12,0,0
42,0,4.80998e-13,0,0
43,0,1.284e-11,0,0
44,0,1.37951e-12,0,0
45,0,0,0,0
46,0,0,0,0
47,0,3.20016e-81,0,0
48,0,1.49924e-80,0,0
49,0,2.4853e-39,0,0
50,0,3.65034e-39,0,0
51,0,3.48851e-39,0,0
52,0,2.89997e-39,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,5.71792e-72,0,0
64,0,1.09547e-71,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,5.41619e-70,0,0
78,0,1.14896e-69,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,4.62017e-66,0,0
88,0,1.27405e-65,0,0
89,0,8.88477e-111,0,0
90,0,1.68232e-110,0,0
91,0,3.35252e-110,0,0
92,0,6.41457e-110,0,0
93,0,3.50739e-112,0,0
94,0,6.453e-112,0,0
95,0,1.25838,0,0
96,0,1.06864,0,0
97,0,1.2134,0,0
98,0,1.0781,0,0
99,0,0.492435,0,0
100,0,0.594714,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0.550449,0,0
106,0,0.0938124,0,0
107,0,1.47308e-112,0,0
108,0,1.71338e-112,0,0
109,0,2.44398e-108,0,0
110,0,6.81856e-108,0,0
111,0,2.71898e-109,0,0
112,0,5.70766e-109,0,0
113,0,2.88945e-107,0,0
114,0,5.89256e-107,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,8.90633e-149,0,0
120,0,-1.16216e-149,0,0
121,0,9.57274e-147,0,0
122,0,-9.65484e-148,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,4.61283e-129,0,0
130,0,8.26106e-129,0,0
131,0,5.78591e-129,0,0
132,0,7.71553e-130,0,0
133,0,2.62877e-131,0,0
134,0,1.53853e-131,0,0
135,0,-1.19329e-50,0,0
136,0,2.0128e-49,0,0
137,0,1.56095e-51,0,0
138,0,2.54844e-50,0,0
139,0,1.40823e-41,0,0
140,0,5.80058e-41,0,0
141,0,4.33654e-43,0,0
142,0,1.68994e-42,0,0
143,0,1.25367e-129,0,0
144,0,6.65283e-130,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0.0331826,0,0
166,0,0.00372929,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,7.0806e-109,0,0
176,0,1.6314e-108,0,0
177,0,3.00355e-108,0,0
178,0,5.70312e-108,0,0
