dof_index, displacement_x, displacement_y
0,1.54509e-34,1.30475e-16
1,-1.34135e-35,6.23632e-17
2,1.25076e-34,0.000599313
3,-1.77494e-35,0.000294169
4,1.32847e-33,-0.0311132
5,-2.76659e-34,0.341772
6,1.78574e-33,-0.153891
7,-2.04991e-34,0.304234
8,1.33086e-39,9.51701e-06
9,1.63257e-40,-5.96334e-07
10,1.82875e-38,-1.23019
11,3.04766e-39,-2.0315
12,1.4151e-38,-2.08714
13,2.0663e-39,-2.11542
14,1.33276e-34,0.486645
15,-7.10851e-36,0.850628
16,1.92514e-33,0.470744
17,1.62471e-35,0.652845
18,1.39047e-34,2.36723e-11
19,7.84058e-37,1.2972e-11
20,1.96168e-33,2.9212e-07
21,1.71492e-34,-2.15519e-08
22,7.97889e-35,6.11195e-12
23,-1.70157e-35,2.43338e-12
24,1.24334e-35,3.25966e-11
25,-1.84598e-36,1.37323e-11
26,1.329e-34,6.38276e-12
27,1.31639e-35,2.43013e-12
28,1.62406e-40,4.27806e-07
29,-3.27796e-43,-6.92103e-08
30,1.96084e-39,1.66805e-06
31,1.74907e-40,-2.57493e-07
32,1.72644e-40,5.87456e-15
33,-2.89539e-41,-3.06295e-16
34,1.51421e-33,1.06354e-15
35,1.82064e-35,-1.20479e-16
36,9.64507e-35,1.82457
37,9.36606e-36,1.37609
38,1.24613e-33,2.20758
39,2.36242e-34,1.72695
40,1.07883e-34,-0.879666
41,-3.73403e-36,-0.785386
42,1.41455e-33,-0.0425318
43,-2.3971e-34,0.414818
44,1.09508e-34,1.48573
45,-1.03909e-35,0.11056
46,1.66668e-33,1.32137e-13
47,-1.38996e-34,5.43649e-14
48,1.14904e-34,0.619966
49,4.51323e-37,-0.23827
50,1.60984e-33,1.80393
51,1.20026e-34,-0.241507
52,1.13824e-34,3.13415
53,6.72732e-36,0.28436
54,1.41936e-33,7.60442e-13
55,8.48532e-35,3.06925e-13
56,1.04062e-34,1.29323e-13
57,2.94017e-36,3.71493e-14
58,1.41742e-33,2.63325e-13
59,1.28166e-34,1.05214e-13
60,9.169e-35,1.28595e-19
61,1.37883e-35,4.54472e-20
62,9.67362e-34,1.56841e-20
63,1.03087e-34,6.04553e-21
64,6.54144e-35,1.09656e-18
65,7.73235e-36,3.12586e-19
66,8.12295e-34,1.81832e-19
67,1.80651e-34,5.74701e-20
68,5.38541e-35,5.8444e-10
69,1.08616e-35,5.5997e-11
70,5.0545e-34,4.33924e-09
71,7.50889e-35,1.26196e-10
72,3.27147e-35,4.62363e-09
73,6.27235e-36,2.84115e-10
74,3.48545e-34,1.05785e-18
75,8.7288e-35,3.81727e-19
76,2.14341e-35,2.98297
77,5.65883e-36,0.860031
78,2.05715e-34,0.799606
79,9.03748e-35,0.12267
80,1.00094e-35,-1.14144
81,3.7833e-36,-0.615116
82,7.91748e-35,-1.17492
83,3.73371e-35,-0.454097
84,4.5991e-36,-1.0146
85,1.85472e-36,-0.785229
86,3.36567e-35,8.52579e-10
87,9.6187e-36,4.74909e-10
88,2.10584e-36,1.0047e-09
89,6.25295e-37,4.90054e-10
90,1.97259e-35,1.13744e-13
91,6.18794e-36,4.90725e-14
92,8.55439e-37,4.14895e-09
93,3.21765e-37,2.49357e-09
94,8.39781e-36,4.54638e-14
95,3.26772e-36,-6.30572e-15
96,4.48558e-37,3.76137e-13
97,1.51238e-37,-2.23007e-14
98,4.58886e-36,9.56491e-14
99,1.78463e-36,-2.36116e-17
100,1.93871e-37,5.3226e-13
101,7.16356e-38,4.08694e-15
102,2.25439e-36,2.5055e-12
103,1.05587e-36,-2.57409e-13
104,8.76757e-38,0.256571
105,4.2506e-38,-0.077538
106,8.1397e-37,1.24104e-14
107,2.86167e-37,-3.23143e-16
108,3.215e-38,4.62175e-19
109,1.4065e-38,1.94426e-19
110,4.03678e-37,4.62008e-20
111,1.77725e-37,2.40431e-20
112,1.36528e-38,5.4473e-20
113,8.15646e-39,1.75415e-20
114,1.15659e-37,8.89043e-11
115,6.25531e-38,3.70211e-11
116,4.72861e-39,8.55102e-11
117,2.26413e-39,5.41714e-11
118,5.51907e-38,6.54637e-10
119,3.17699e-38,3.26343e-10
120,1.84899e-39,4.52565e-19
121,1.2111e-39,1.34962e-19
122,1.03987e-38,5.9249e-10
