dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,8.26773e-51,0,0
1,0,0,0,0
2,0,0,0,0
3,0,1.24037e-98,0,0
4,0,2.24705e-96,0,0
5,0,2.69257e-18,0,0
6,0,2.66589e-17,0,0
7,0,3.12793e-92,0,0
8,0,2.68993e-91,0,0
9,0,2.98279e-91,0,0
10,0,2.68009e-91,0,0
11,0,2.59389e-90,0,0
12,0,4.87995e-90,0,0
13,0,4.16249e-93,0,0
14,0,2.61514e-91,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,4.91455e-10,0,0
36,0,8.09897e-11,0,0
37,0,1.92663e-10,0,0
38,0,2.69946e-11,0,0
39,0,2.91193e-09,0,0
40,0,3.22897e-10,0,0
41,0,1.19335e-09,0,0
42,0,2.39626e-10,0,0
43,0,5.33327e-09,0,0
44,0,6.48367e-10,0,0
45,0,0,0,0
46,0,0,0,0
47,0,7.45736e-74,0,0
48,0,3.43349e-73,0,0
49,0,1.36853e-34,0,0
50,0,2.01892e-34,0,0
51,0,1.95682e-34,0,0
52,0,1.85316e-34,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,8.76905e-177,0,0
58,0,1.96705e-178,0,0
59,0,1.35334e-174,0,0
60,0,-1.08845e-175,0,0
61,0,2.23619e-178,0,0
62,0,-7.42134e-179,0,0
63,0,4.09566e-65,0,0
64,0,8.02644e-65,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,2.88687e-63,0,0
78,0,5.92081e-63,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,1.14209e-59,0,0
88,0,3.34421e-59,0,0
89,0,2.53498e-101,0,0
90,0,4.85767e-101,0,0
91,0,9.41902e-101,0,0
92,0,1.81988e-100,0,0
93,0,1.43233e-102,0,0
94,0,2.67125e-102,0,0
95,0,-1.01232,0,0
96,0,-0.711965,0,0
97,0,-0.880494,0,0
98,0,-0.687217,0,0
99,0,0.0681445,0,0
100,0,-0.173384,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,1.54682,0,0
106,0,0.273414,0,0
107,0,6.07524e-103,0,0
108,0,7.23951e-103,0,0
109,0,4.88121e-99,0,0
110,0,1.33505e-98,0,0
111,0,6.49369e-100,0,0
112,0,1.34247e-99,0,0
113,0,4.85442e-98,0,0
114,0,9.68772e-98,0,0
115,0,7.3103e-180,0,0
116,0,-2.00643e-180,0,0
117,0,0,0,0
118,0,0,0,0
119,0,3.52367e-136,0,0
120,0,-4.93173e-137,0,0
121,0,2.05213e-134,0,0
122,0,-1.95504e-135,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,8.2319e-118,0,0
130,0,1.47445e-117,0,0
131,0,1.03822e-117,0,0
132,0,1.80136e-118,0,0
133,0,8.19305e-120,0,0
134,0,5.0316e-120,0,0
135,0,-1.9116e-45,0,0
136,0,4.18212e-44,0,0
137,0,3.81307e-46,0,0
138,0,6.15876e-45,0,0
139,0,1.04222e-36,0,0
140,0,4.16153e-36,0,0
141,0,3.68287e-38,0,0
142,0,1.45538e-37,0,0
143,0,2.19237e-118,0,0
144,0,1.23271e-118,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0.422966,0,0
166,0,0.0523295,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,1.93739e-99,0,0
176,0,4.3738e-99,0,0
