dof_index, displacement_x, displacement_y
0,2.91457e-36,7.16038e-18
1,-2.54762e-37,3.49812e-18
2,2.35177e-36,0.000125398
3,-3.40062e-37,6.06046e-05
4,2.6379e-35,1.68689
5,-5.64751e-36,-0.451355
6,3.56798e-35,1.97364
7,-4.18457e-36,-1.00085
8,1.50719e-41,1.50444e-06
9,1.93789e-42,-8.71763e-08
10,2.18468e-40,0.654451
11,3.76189e-41,0.807616
12,1.71193e-40,-0.0738826
13,2.7009e-41,0.151505
14,2.48973e-36,0.682926
15,-1.225e-37,1.90195
16,3.80568e-35,0.136402
17,5.7044e-37,1.48016
18,2.6016e-36,2.07735e-12
19,1.37819e-38,1.13501e-12
20,3.89582e-35,3.85451e-08
21,3.43462e-36,-2.69481e-09
22,1.47652e-36,4.88157e-13
23,-3.25043e-37,1.95923e-13
24,2.21034e-37,2.78134e-12
25,-3.33401e-38,1.19956e-12
26,2.48101e-36,5.10943e-13
27,2.52532e-37,1.97203e-13
28,1.89406e-42,5.7368e-08
29,5.31434e-45,-9.11928e-09
30,2.42068e-41,2.41245e-07
31,2.5112e-42,-3.69347e-08
32,2.01435e-42,3.69417e-16
33,-3.23484e-43,-1.95057e-17
34,2.97813e-35,6.26544e-17
35,3.09995e-37,-7.58594e-18
36,1.7758e-36,-0.816433
37,1.79204e-37,-0.622693
38,2.42915e-35,-0.250542
39,4.85934e-36,-0.0712133
40,2.0106e-36,-1.86292
41,-7.9786e-38,-1.51298
42,2.80149e-35,1.23431
43,-5.08561e-36,-0.901806
44,2.05729e-36,-0.720642
45,-2.11149e-37,-1.21772
46,3.34988e-35,9.17449e-15
47,-2.99944e-36,3.79918e-15
48,2.17758e-36,3.48722
49,2.44185e-39,0.505466
50,3.25006e-35,3.34492
51,2.3866e-36,0.256251
52,2.16757e-36,2.57678
53,1.2596e-37,0.48718
54,2.86783e-35,5.64306e-14
55,1.65317e-36,2.2826e-14
56,1.98719e-36,8.98014e-15
57,4.92478e-38,2.52027e-15
58,2.88816e-35,1.86332e-14
59,2.62215e-36,7.50652e-15
60,1.75581e-36,5.692e-21
61,2.68858e-37,1.98988e-21
62,1.94734e-35,6.51819e-22
63,2.04361e-36,2.49492e-22
64,1.24332e-36,5.17544e-20
65,1.43171e-37,1.43737e-20
66,1.64673e-35,8.04169e-21
67,3.67605e-36,2.51053e-21
68,1.02854e-36,5.62335e-11
69,2.08049e-37,5.54592e-12
70,1.01761e-35,4.54198e-10
71,1.48662e-36,1.27403e-11
72,6.19815e-37,4.92713e-10
73,1.18557e-37,3.16703e-11
74,6.99912e-36,4.93371e-20
75,1.77138e-36,1.78652e-20
76,4.04755e-37,3.61495
77,1.07866e-37,1.20685
78,4.09485e-36,3.98142
79,1.83908e-36,1.36438
80,1.86935e-37,0.293601
81,7.18657e-38,-0.651826
82,1.51772e-36,1.15174
83,7.3208e-37,-0.950475
84,8.27259e-38,2.46304
85,3.40937e-38,-0.561019
86,6.22374e-37,8.48952e-11
87,1.79477e-37,4.73954e-11
88,3.66395e-38,1.01643e-10
89,1.09899e-38,4.82246e-11
90,3.61185e-37,7.9496e-15
91,1.14392e-37,3.36803e-15
92,1.46883e-38,4.43937e-10
