dof_index, displacement_x, displacement_y
0,2.51865e-152,1.21261e-108
1,-2.52524e-153,5.93771e-109
2,2.07178e-152,1.82603e-68
3,-4.87032e-153,9.22771e-69
4,7.95931e-150,3.08039e-32
5,-2.93045e-150,1.06706e-33
6,1.31689e-149,1.23187e-32
7,-2.71979e-150,-2.16942e-33
8,1.98797e-176,4.99599e-76
9,1.36273e-176,1.964e-77
10,1.05307e-173,4.00228e-27
11,1.24973e-173,9.16003e-27
12,2.60783e-173,2.10554e-26
13,1.39303e-173,5.41413e-26
14,1.70512e-152,1.28968e-29
15,1.97159e-153,3.21881e-29
16,9.19802e-150,5.26909e-29
17,2.57123e-150,1.39962e-28
18,1.24846e-152,1.81787e-92
19,3.29918e-153,8.9491e-94
20,6.07371e-150,8.75192e-81
21,4.34728e-150,-1.55631e-82
22,7.32386e-153,2.04386e-95
23,-3.91149e-153,1.28636e-95
24,4.60845e-155,3.3105e-93
25,-1.07417e-155,3.84829e-93
26,8.4461e-153,2.30057e-95
27,4.48411e-153,1.46461e-95
28,1.11755e-175,2.0463e-80
29,8.07215e-177,-9.99165e-83
30,7.46177e-173,2.43601e-78
31,2.40927e-173,-1.01081e-79
32,9.49495e-176,7.58487e-104
33,-2.01459e-176,-1.18909e-106
34,1.2116e-151,3.50833e-106
35,7.62403e-153,-1.44836e-106
36,1.24258e-154,9.89389e-39
37,5.17665e-155,7.96026e-39
38,5.34758e-152,1.92179e-38
39,4.84919e-152,1.68657e-38
40,1.07652e-154,1.27852e-40
41,1.6146e-155,1.02416e-40
42,3.88911e-152,8.17481e-16
43,-1.97254e-152,2.10334e-16
44,6.93196e-155,5.06847e-17
45,-1.74546e-155,2.32085e-17
46,6.15903e-152,3.17575e-100
47,-1.10547e-152,2.0868e-100
48,8.5734e-155,7.30133e-36
49,-2.18974e-156,1.48186e-36
50,6.31026e-152,5.46767e-36
51,5.97932e-153,9.77609e-37
52,9.03235e-155,1.24087e-37
53,7.39877e-156,2.42085e-38
54,5.10895e-152,6.79036e-98
55,4.4806e-154,3.27285e-98
56,1.00086e-154,3.31612e-100
57,-1.71154e-155,1.32131e-101
58,8.48822e-152,1.02448e-99
59,-7.76572e-154,4.65534e-100
60,1.25041e-154,3.17419e-116
61,5.56899e-156,-4.17554e-117
62,6.77418e-152,9.55367e-119
63,-1.20474e-152,1.29972e-119
64,1.32324e-154,6.11658e-114
65,-2.53616e-155,-4.873e-115
66,1.08599e-151,1.54959e-116
67,-9.5951e-153,-3.10716e-117
68,1.60493e-154,9.8304e-90
69,2.47908e-156,3.50501e-90
70,9.88075e-152,3.85121e-87
71,4.99013e-154,1.07742e-87
72,1.26052e-154,2.0191e-86
73,1.9825e-155,4.40518e-87
74,6.83899e-152,7.71639e-115
75,2.28858e-152,3.5875e-115
76,8.53398e-155,7.58481e-36
77,2.67019e-155,2.03511e-36
78,3.55617e-152,1.32708e-34
79,2.49202e-152,1.10678e-35
80,3.33493e-155,1.95778e-32
81,1.78531e-155,-1.10066e-34
82,5.58275e-154,8.84246e-34
83,4.19605e-154,-2.23008e-35
84,5.72716e-157,2.76393e-34
85,3.86877e-157,1.07354e-34
86,8.8841e-156,8.74153e-89
87,2.74393e-156,8.8058e-89
88,1.07705e-158,2.89402e-88
89,3.5118e-159,-3.90022e-89
