dof_index, displacement_x, displacement_y
0,1.03855e-62,4.7638e-38
1,-9.31295e-64,2.5803e-38
2,8.08955e-63,1.48912e-17
3,-1.37017e-63,6.1162e-18
4,1.96737e-61,0.0261027
5,-5.31735e-62,-0.00709427
6,2.82264e-61,0.0171024
7,-4.0481e-62,-0.0072699
8,2.04814e-71,5.77763e-21
9,6.03031e-72,-1.77115e-22
10,5.94034e-70,0.302935
11,2.16868e-70,0.488625
12,6.57295e-70,0.394284
13,2.2533e-70,0.577943
14,7.43367e-63,0.107
15,3.03604e-64,0.196363
16,2.41602e-61,0.112688
17,3.70406e-62,0.197392
18,7.76225e-63,7.46034e-30
19,7.38978e-65,3.45411e-30
20,2.61199e-61,1.81117e-23
21,2.58134e-62,-7.95112e-25
22,4.30076e-63,4.2681e-31
23,-1.28055e-63,1.99589e-31
24,3.46313e-64,5.73189e-30
25,-5.89037e-65,3.56111e-30
26,7.02023e-63,4.67087e-31
27,1.00858e-63,2.20787e-31
28,4.51354e-72,3.03958e-23
29,2.11328e-73,-4.32334e-24
30,1.29499e-70,3.19052e-22
31,3.48264e-71,-4.55136e-23
32,4.80569e-72,1.45898e-35
33,-3.80576e-73,-7.97265e-37
34,1.72198e-61,1.0142e-36
35,-2.20263e-63,-2.42736e-37
36,4.03809e-63,0.00034387
37,6.78426e-64,0.000237224
38,1.21207e-61,0.000496522
39,4.66101e-62,0.000379405
40,5.47719e-63,6.03844e-05
41,-5.85786e-64,4.9039e-05
42,1.78981e-61,0.133447
43,-6.0191e-62,0.607194
44,6.29428e-63,-2.53469
45,-1.24009e-63,-0.292494
46,2.58998e-61,1.29811e-33
47,-4.11099e-62,6.18215e-34
48,7.3855e-63,0.0048223
49,-2.07916e-64,0.000264541
50,2.64169e-61,0.00329015
51,1.64716e-62,0.000212615
52,7.73159e-63,0.00120514
53,4.05088e-64,8.43824e-05
54,2.33095e-61,1.9404e-32
55,8.20751e-63,8.28124e-33
56,7.30498e-63,1.28804e-33
57,-1.27212e-64,2.46541e-34
58,2.61923e-61,3.3056e-33
59,2.69587e-62,1.48174e-33
60,6.70623e-63,2.16104e-42
61,1.30042e-63,6.12886e-43
62,1.48635e-61,1.05565e-43
63,1.125e-62,3.60159e-44
64,4.33708e-63,4.59499e-41
65,2.41094e-64,7.82897e-42
66,1.4472e-61,2.8226e-42
67,3.0393e-62,6.81744e-43
68,3.94837e-63,4.83876e-28
69,7.72649e-64,7.20888e-29
70,8.62195e-62,1.11391e-26
71,8.75014e-63,6.28567e-28
72,2.24964e-63,1.79779e-26
73,4.024e-64,1.86715e-27
74,5.87396e-62,3.43444e-41
75,1.66991e-62,1.34966e-41
76,1.45387e-63,0.00285466
77,4.23113e-64,0.000643147
78,3.17078e-62,0.00760915
79,1.78709e-62,0.00187417
80,6.05419e-64,0.0303628
81,2.75906e-64,0.000538544
82,6.62147e-63,0.0171006
83,4.02566e-63,0.000214405
84,1.49061e-64,0.0113713
85,7.79582e-65,0.00100219
86,1.5342e-63,1.21033e-27
87,4.79092e-64,7.334e-28
88,3.87396e-65,1.9846e-27
89,1.27732e-65,4.94903e-28
90,8.03352e-64,1.17578e-33
91,2.80546e-64,3.75711e-34
92,1.35881e-65,1.61631e-26
93,5.69462e-66,1.04901e-26
94,2.72283e-64,1.89141e-34
95,1.26142e-64,-5.97217e-36
96,6.00643e-66,7.04003e-33
97,2.12051e-66,-4.39617e-34
98,1.3569e-64,6.96686e-34
99,5.91122e-65,1.33447e-35
100,2.20872e-66,9.64641e-33
101,9.43485e-67,3.1866e-34
102,5.27095e-65,1.2035e-31
103,3.01875e-65,-2.81025e-32
104,7.55255e-67,1.04397
105,4.77612e-67,-0.482067
106,9.32454e-66,3.54422e-35
107,3.81521e-66,-3.13673e-37
108,1.42439e-67,1.34036e-41
109,7.38782e-68,6.3016e-42
110,3.71441e-66,4.96681e-43
111,1.89152e-66,3.1999e-43
112,4.85223e-68,6.17154e-43
113,3.31543e-68,1.89721e-43
114,6.72056e-67,4.20619e-29
115,4.58332e-67,1.14364e-29
116,1.16784e-68,3.47477e-29
117,5.54394e-69,2.9545e-29
118,2.84166e-67,9.68479e-28
119,1.71591e-67,4.61179e-28
120,3.53873e-69,1.31125e-41
121,2.72216e-69,3.24231e-42
122,1.63857e-68,6.43101e-28
123,9.01878e-69,2.93525e-28
124,2.46558e-70,1.72996e-26
125,1.67344e-70,-4.15512e-28
126,5.31e-69,2.72801e-25
127,2.27122e-69,-3.44111e-26
128,7.74581e-71,0.744568
129,3.97838e-71,0.761706
130,1.98993e-69,0.44314
131,1.04384e-69,0.415757
132,3.26011e-71,0.512811
133,2.05629e-71,0.530711
134,4.538e-70,0.757969
135,3.1016e-70,0.825982
136,8.23308e-72,0.356114
