dof_index, displacement_x, displacement_y
0,6.95521e-92,3.72893e-61
1,-4.92973e-93,1.95511e-61
2,5.00327e-92,4.35541e-34
3,-6.90065e-93,1.74179e-34
4,2.92118e-90,6.44631e-11
5,-6.35561e-91,-5.89819e-12
6,3.92191e-90,2.60439e-11
7,-5.19039e-91,-8.03154e-12
8,1.3363e-104,7.59343e-39
9,6.87185e-105,-1.24019e-40
10,7.63315e-103,4.69792e-08
11,5.58091e-103,8.52442e-08
12,1.31337e-102,9.98542e-08
13,6.07749e-103,1.76222e-07
14,3.92163e-92,2.54534e-09
15,5.57265e-93,5.37088e-09
16,2.66336e-90,3.75524e-09
17,8.51935e-91,7.83806e-09
18,3.57916e-92,2.45226e-50
19,3.17292e-93,8.38148e-51
20,2.53557e-90,4.01205e-42
21,5.30187e-91,-1.28881e-43
22,3.01436e-92,3.54499e-52
23,-7.16351e-93,1.87857e-52
24,9.97833e-94,1.06068e-50
25,-1.3436e-94,8.86332e-51
26,2.81354e-92,3.96303e-52
27,6.66682e-93,2.17497e-52
28,5.02245e-105,7.31041e-42
29,3.28755e-106,-8.02131e-43
30,3.4218e-103,1.71834e-40
31,1.26171e-103,-1.93322e-41
32,5.34401e-105,6.27592e-58
33,-1.51899e-106,-2.6088e-59
34,1.23699e-90,1.81154e-59
35,-3.90652e-92,-6.07181e-60
36,1.10477e-92,1.5669e-14
37,2.76588e-93,1.13744e-14
38,7.38445e-91,2.95576e-14
39,4.54253e-91,2.31646e-14
40,1.64122e-92,1.06515e-15
41,-2.01092e-93,8.55446e-16
42,1.2402e-90,0.033342
43,-5.37642e-91,0.0109741
44,1.95267e-92,0.0125422
45,-4.85459e-93,0.00503684
46,2.00777e-90,1.9288e-55
47,-3.8652e-91,1.04835e-55
48,2.41117e-92,1.33646e-12
49,-9.50033e-94,9.46787e-14
50,2.09167e-90,8.20783e-13
51,1.31035e-91,1.08273e-13
52,2.57173e-92,1.1184e-13
53,1.48475e-93,1.13095e-14
54,1.80941e-90,6.80405e-54
55,4.38381e-92,3.04298e-54
56,2.4701e-92,1.94023e-55
57,-1.24313e-93,2.21854e-56
58,2.22081e-90,5.59377e-55
59,2.45188e-91,2.61243e-55
60,2.36891e-92,1.25599e-66
61,5.0529e-93,2.26578e-67
62,1.13701e-90,2.61293e-68
63,2.62299e-92,7.51212e-69
64,1.52039e-92,5.88154e-65
65,-4.29497e-94,3.49221e-66
66,1.332e-90,1.32367e-66
67,1.93416e-91,1.49862e-67
68,1.5571e-92,2.81909e-48
69,2.43295e-93,6.50797e-49
70,8.64014e-91,1.70386e-46
71,4.65387e-92,2.70615e-47
