dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,7.0822e-48,0,0
1,0,0,0,0
2,0,0,0,0
3,0,2.44794e-93,0,0
4,0,9.79943e-92,0,0
5,0,1.37737e-16,0,0
6,0,1.3714e-15,0,0
7,0,1.06886e-87,0,0
8,0,7.19629e-87,0,0
9,0,7.42913e-87,0,0
10,0,7.03868e-87,0,0
11,0,6.44472e-86,0,0
12,0,1.21793e-85,0,0
13,0,2.27254e-88,0,0
14,0,6.69586e-87,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,1.15641e-08,0,0
36,0,1.95853e-09,0,0
37,0,4.80138e-09,0,0
38,0,7.0849e-10,0,0
39,0,6.14473e-08,0,0
40,0,7.88861e-09,0,0
41,0,2.67325e-08,0,0
42,0,5.38419e-09,0,0
43,0,1.08459e-07,0,0
44,0,1.40671e-08,0,0
45,0,0,0,0
46,0,0,0,0
47,0,4.56088e-70,0,0
48,0,2.07971e-69,0,0
49,0,3.86306e-32,0,0
50,0,5.72135e-32,0,0
51,0,5.57616e-32,0,0
52,0,5.63502e-32,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,1.46046e-167,0,0
58,0,1.41237e-169,0,0
59,0,1.07446e-165,0,0
60,0,-7.71234e-167,0,0
61,0,4.09897e-169,0,0
62,0,-1.23833e-169,0,0
63,0,1.40455e-61,0,0
64,0,2.78043e-61,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,8.4874e-60,0,0
78,0,1.71792e-59,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,2.26537e-56,0,0
88,0,6.84445e-56,0,0
89,0,1.51447e-96,0,0
90,0,2.92075e-96,0,0
91,0,5.57451e-96,0,0
92,0,1.08166e-95,0,0
93,0,1.00229e-97,0,0
94,0,1.88146e-97,0,0
95,0,0.893991,0,0
96,0,0.681854,0,0
97,0,0.543834,0,0
98,0,0.408683,0,0
99,0,0.114763,0,0
100,0,0.46748,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0.502778,0,0
106,0,0.107884,0,0
107,0,4.27755e-98,0,0
108,0,5.16768e-98,0,0
109,0,2.4805e-94,0,0
110,0,6.70458e-94,0,0
111,0,3.57893e-95,0,0
112,0,7.34404e-95,0,0
113,0,2.27761e-93,0,0
114,0,4.50187e-93,0,0
115,0,3.37368e-170,0,0
116,0,-9.32381e-171,0,0
117,0,0,0,0
118,0,0,0,0
119,0,4.72791e-130,0,0
120,0,-6.89817e-131,0,0
121,0,2.1966e-128,0,0
122,0,-2.04159e-129,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,2.87781e-112,0,0
130,0,5.14149e-112,0,0
131,0,3.63275e-112,0,0
132,0,7.16434e-113,0,0
133,0,3.58809e-114,0,0
134,0,2.26063e-114,0,0
135,0,-9.09527e-43,0,0
136,0,2.35439e-41,0,0
137,0,2.31687e-43,0,0
138,0,3.73621e-42,0,0
139,0,3.42315e-34,0,0
140,0,1.34794e-33,0,0
141,0,1.30393e-35,0,0
142,0,5.19298e-35,0,0
143,0,7.62042e-113,0,0
144,0,4.42876e-113,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,1.03209,0,0
166,0,0.132366,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,1.10388e-94,0,0
176,0,2.4612e-94,0,0
177,0,5.01423e-94,0,0
178,0,8.97133e-94,0,0
179,0,1.01853e-92,0,0
180,0,1.68144e-92,0,0
181,0,3.75792e-94,0,0
182,0,4.73847e-94,0,0
183,0,0,0,0
184,0,0,0,0
185,0,3.76386e-29,0,0
186,0,4.79888e-30,0,0
187,0,1.36868e-28,0,0
188,0,4.28092e-29,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,0,0,0,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,0,2.01809e-33,0,0
198,0,-7.61585e-34,0,0
199,0,3.52127e-41,0,0
200,0,2.31818e-41,0,0
201,0,2.4296e-42,0,0
202,0,1.49972e-42,0,0
203,0,2.57429e-41,0,0
204,0,8.76813e-42,0,0
205,0,2.53197e-42,0,0
206,0,7.6555e-43,0,0
207,0,7.2236e-40,0,0
208,0,4.1192e-40,0,0
209,0,4.51677e-41,0,0
210,0,8.90814e-42,0,0
211,0,2.52876e-40,0,0
212,0,1.12859e-40,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,0,0,0,0
217,0,0,0,0
