dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,4.29214e-71,0,0
1,0,0,0,0
2,0,0,0,0
3,0,-1.77752e-133,0,0
4,0,2.29234e-132,0,0
5,0,1.79368e-30,0,0
6,0,1.76313e-29,0,0
7,0,-1.45642e-125,0,0
8,0,8.69405e-125,0,0
9,0,1.71047e-124,0,0
10,0,1.10334e-124,0,0
11,0,1.45361e-123,0,0
12,0,2.64907e-123,0,0
13,0,-1.22702e-125,0,0
14,0,1.29058e-124,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,3.78808e-20,0,0
36,0,5.28616e-21,0,0
37,0,1.0618e-20,0,0
38,0,9.73073e-22,0,0
39,0,4.2989e-19,0,0
40,0,-1.3928e-20,0,0
41,0,1.19593e-19,0,0
42,0,2.302e-20,0,0
43,0,9.49346e-19,0,0
44,0,7.59563e-20,0,0
45,0,0,0,0
46,0,0,0,0
47,0,3.68819e-101,0,0
48,0,1.79513e-100,0,0
49,0,1.11257e-51,0,0
50,0,1.63528e-51,0,0
51,0,1.49035e-51,0,0
52,0,8.60674e-52,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,3.13486e-90,0,0
64,0,5.64225e-90,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,6.9792e-88,0,0
78,0,1.76266e-87,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,4.90015e-83,0,0
88,0,1.16022e-82,0,0
89,0,4.35579e-139,0,0
90,0,8.02807e-139,0,0
91,0,1.69719e-138,0,0
92,0,3.16253e-138,0,0
93,0,1.96929e-141,0,0
94,0,3.49843e-141,0,0
95,0,0.793839,0,0
96,0,0.829474,0,0
97,0,0.903386,0,0
98,0,0.910892,0,0
99,0,0.371257,0,0
100,0,0.458765,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0.000545331,0,0
106,0,9.47567e-05,0,0
107,0,8.07314e-142,0,0
108,0,8.94166e-142,0,0
109,0,8.19478e-136,0,0
110,0,2.39858e-135,0,0
111,0,4.72745e-137,0,0
112,0,1.05489e-136,0,0
113,0,2.85149e-134,0,0
114,0,6.47923e-134,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,0,0,0,0
121,0,0,0,0
122,0,0,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,0,0,0
130,0,0,0,0
131,0,0,0,0
132,0,0,0,0
133,0,0,0,0
134,0,0,0,0
135,0,-2.28278e-64,0,0
136,0,2.4688e-63,0,0
137,0,1.15925e-65,0,0
138,0,1.99533e-64,0,0
139,0,2.72494e-54,0,0
140,0,1.25475e-53,0,0
141,0,5.9902e-56,0,0
142,0,2.26708e-55,0,0
143,0,0,0,0
144,0,0,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
