dof_index, displacement_x, displacement_y
0,9.60057e-33,2.60042e-15
1,-8.27425e-34,1.21044e-15
2,7.80094e-33,0.00279178
3,-1.08487e-33,0.00139386
4,7.81971e-32,-1.24089
5,-1.5802e-32,0.441025
6,1.04424e-31,-1.16262
7,-1.17126e-32,1.14808
8,1.40654e-37,6.02823e-05
9,1.64959e-38,-4.12694e-06
10,1.82549e-36,-1.51485
11,2.9531e-37,-1.9342
12,1.39638e-36,-0.718203
13,1.87383e-37,-1.21341
14,8.36442e-33,-1.55514
15,-4.79544e-34,-2.79853
16,1.13747e-31,-0.861228
17,2.28967e-34,-2.07684
18,8.71191e-33,2.85823e-10
19,5.20913e-35,1.56769e-10
20,1.15365e-31,2.25827e-06
21,9.97739e-33,-1.77184e-07
22,5.06032e-33,8.13605e-11
23,-1.04334e-33,3.21404e-11
24,8.22737e-34,4.04111e-10
25,-1.20097e-34,1.66276e-10
26,8.34535e-33,8.47789e-11
27,8.02328e-34,3.18374e-11
28,1.66883e-38,3.24575e-06
29,-1.23993e-40,-5.36638e-07
30,1.89732e-37,1.16519e-05
31,1.39352e-38,-1.81976e-06
32,1.77304e-38,1.01128e-13
33,-3.11039e-39,-5.19603e-15
34,8.99655e-32,1.96243e-14
35,1.2328e-33,-2.06636e-15
36,6.1449e-33,2.88303
37,5.72869e-34,2.49057
38,7.47186e-32,2.5212
39,1.33687e-32,2.03757
40,6.78781e-33,1.3852
41,-1.99152e-34,1.21605
42,8.34606e-32,-0.363966
43,-1.30817e-32,0.824102
44,6.83419e-33,2.02328
45,-5.92347e-34,0.185368
46,9.68266e-32,2.04486e-12
47,-7.43578e-33,8.36198e-13
48,7.1049e-33,-2.11347
49,4.95166e-35,-1.00506
50,9.30835e-32,-1.23233
51,7.05148e-33,-0.802345
52,7.00149e-33,-0.106298
53,4.21645e-34,-0.422918
54,8.1996e-32,1.09593e-11
55,5.09205e-33,4.41463e-12
56,6.38221e-33,2.00136e-12
57,2.04019e-34,5.88975e-13
58,8.11593e-32,3.99199e-12
59,7.31607e-33,1.58153e-12
60,5.60707e-33,3.22275e-18
61,8.27422e-34,1.15171e-18
62,5.60958e-32,4.20395e-19
63,6.07094e-33,1.63226e-19
64,4.03217e-33,2.56598e-17
65,4.88878e-34,7.51199e-18
66,4.67804e-32,4.55767e-18
67,1.03508e-32,1.45875e-18
68,3.304e-33,6.35938e-09
69,6.63864e-34,5.90682e-10
70,2.93395e-32,4.30875e-08
71,4.43099e-33,1.31373e-09
72,2.02525e-33,4.51143e-08
73,3.89069e-34,2.632e-09
74,2.02943e-32,2.50476e-17
75,5.02424e-33,9.01106e-18
76,1.33218e-33,-1.32852
77,3.48047e-34,-0.502479
78,1.20954e-32,-2.66022
79,5.18623e-33,-1.10601
80,6.29801e-34,1.08031
81,2.33623e-34,-0.290993
82,4.84175e-33,-0.0157633
83,2.22718e-33,0.427252
84,3.00867e-34,-1.07017
85,1.18502e-34,-0.218644
86,2.13627e-33,8.95201e-09
87,6.04481e-34,4.97794e-09
88,1.42579e-34,1.03834e-08
89,4.18697e-35,5.2038e-09
90,1.26552e-33,1.74798e-12
91,3.92867e-34,7.68387e-13
92,5.8764e-35,4.03194e-08
93,2.18497e-35,2.41648e-08
94,5.49689e-34,7.51348e-13
95,2.10381e-34,-1.09407e-13
96,3.1283e-35,5.52752e-12
97,1.0481e-35,-3.34258e-13
98,3.03186e-34,1.50342e-12
99,1.16475e-34,-3.94789e-15
100,1.37208e-35,7.80644e-12
101,5.00186e-36,3.69004e-14
102,1.51751e-34,3.42295e-11
103,6.97339e-35,-3.31463e-12
104,6.34228e-36,0.256462
105,3.0047e-36,0.362749
106,5.713e-35,2.09685e-13
107,1.98676e-35,-5.89515e-15
108,2.41614e-36,1.11146e-17
109,1.04291e-36,4.63127e-18
110,2.87787e-35,1.19641e-18
111,1.25258e-35,6.11299e-19
112,1.04392e-36,1.40452e-18
113,6.15113e-37,4.53923e-19
114,8.5262e-36,1.02821e-09
115,4.51779e-36,4.37299e-10
116,3.70963e-37,9.95774e-10
117,1.77038e-37,6.18984e-10
118,4.11727e-36,6.91802e-09
119,2.34624e-36,3.45584e-09
120,1.48205e-37,1.08919e-17
121,9.54792e-38,3.28438e-18
122,8.32756e-37,6.36218e-09
123,3.89386e-37,2.94178e-09
124,3.40281e-38,4.3812e-08
125,1.80624e-38,-8.51062e-10
126,3.54796e-37,2.17162e-07
127,1.36518e-37,-1.5089e-08
128,1.41468e-38,0.0965753
129,6.57295e-39,0.648068
130,1.64539e-37,-1.56885
131,7.52571e-38,-1.72503
132,7.36124e-39,-0.773696
133,4.02194e-39,-0.787665
134,5.64069e-38,0.580133
135,3.07424e-38,1.05314
136,3.61445e-39,-1.67025
137,5.49836e-40,-1.67723
138,3.11494e-38,-0.86824
139,-7.78394e-39,-1.97057
140,1.02235e-38,2.23062e-22
141,-8.87698e-39,7.86298e-23
142,1.42484e-37,1.28853e-10
143,-1.12929e-37,4.49553e-11
144,8.78425e-38,3.71304e-23
145,-1.40941e-37,5.50212e-24
146,1.33436e-36,-1.37425
147,-9.60367e-37,0.0137753
148,1.69831e-36,-1.11976
149,5.40439e-37,-0.797212
150,8.77963e-37,2.41854
151,2.87198e-37,-0.634365
152,5.47511e-39,-1.08447
153,-5.81072e-39,-0.974378
154,9.51568e-38,0.33282
155,2.43648e-38,-0.27709
156,6.20642e-35,-2.34152
157,9.53094e-36,-0.689084
158,1.03171e-34,0.265219
159,2.75068e-35,0.962662
160,1.07765e-35,-0.145132
161,1.90268e-36,1.3679
162,6.36236e-40,-1.42158
163,-3.57441e-40,-2.59854
164,4.34157e-40,1.10972e-23
165,1.34343e-40,7.90667e-25
166,1.06136e-40,1.20908e-23
167,4.63239e-41,-1.46922e-26
168,4.17886e-41,7.48846e-23
169,1.50893e-41,1.22721e-23
170,8.6503e-40,-1.11376
171,3.54366e-40,-0.511108
172,4.88501e-40,0.361159
173,2.2864e-40,-1.32011
174,2.14965e-39,0.859647
175,9.39051e-40,-2.30804
176,1.56934e-34,2.07837e-20
177,3.24621e-35,8.40061e-21
178,1.54814e-35,2.64839e-20
179,2.95908e-36,1.12301e-20
180,1.25083e-39,-1.37462
181,4.87854e-40,-1.16927
182,9.58209e-39,1.54193e-19
183,4.44198e-39,5.0493e-20
184,2.58156e-34,2.02474e-26
185,5.29714e-35,7.70499e-27
186,2.55841e-35,4.79579e-26
187,4.92534e-36,1.71021e-26
188,3.68431e-39,4.63795e-27
189,1.48642e-39,1.35244e-27
190,2.31347e-38,7.01956e-11
191,9.63835e-39,3.10652e-11
192,8.49912e-39,2.78688e-10
193,3.03732e-39,1.28292e-10
194,6.93647e-38,5.51379e-11
195,2.80228e-38,2.36131e-11
196,3.56155e-35,1.66103e-11
197,1.62663e-35,-1.00662e-12
198,5.23544e-36,-0.705075
199,1.61538e-36,0.397445
200,2.27298e-38,0.825048
201,8.67335e-39,0.478211
202,1.52624e-37,8.62279e-07
203,5.9221e-38,-1.8267e-07
204,3.25744e-34,9.14601e-07
205,4.00734e-35,-4.21035e-07
206,3.33544e-35,3.35212e-23
207,4.07853e-36,1.01562e-23
208,4.94499e-38,1.85542e-05
209,1.60422e-38,1.09886e-05
210,4.17146e-37,8.94723e-23
211,1.56931e-37,2.10224e-23
212,4.52091e-34,3.54612e-22
213,6.52871e-35,9.37418e-23
214,4.69599e-35,-0.0348197
215,6.24292e-36,0.12481
216,1.97949e-37,0.149912
217,4.73379e-38,0.0385903
218,5.18893e-34,-0.29898
219,3.61842e-35,0.162598
220,5.49572e-35,-0.93009
221,3.99397e-36,0.308819
222,2.12699e-37,-1.93887
223,3.0149e-38,-1.77602
224,2.81401e-36,-1.99163
225,1.64118e-37,-1.56818
226,4.08436e-36,-0.390064
227,1.74405e-36,-0.0872186
228,1.31111e-35,1.75567
229,5.04194e-36,0.218792
230,2.13569e-35,0.192122
231,8.73944e-36,-0.817603
232,6.00552e-34,2.02075e-21
233,2.65583e-35,3.0941e-22
234,6.41472e-35,5.21213e-22
235,3.66859e-36,8.2609e-23
236,6.08338e-34,3.61846e-21
237,6.87299e-36,5.67858e-22
238,6.73175e-35,1.90121
239,6.99998e-37,-1.2153
240,5.87197e-34,0.351359
241,-1.72265e-35,-1.94628
242,6.56109e-35,4.84283
243,-1.0175e-36,2.51148
244,2.59343e-36,5.09502
245,9.32125e-37,1.1668
246,1.70745e-36,0.569422
247,6.58184e-37,-1.63104
248,6.02508e-34,2.28309
249,-1.20718e-35,0.819375
250,6.67308e-35,-0.13691
251,-1.58582e-37,0.455159
252,7.3364e-34,2.05317
253,-6.8901e-35,0.673752
254,2.6813e-34,1.90681e-12
255,-2.89117e-35,6.66539e-13
256,9.35292e-35,6.56254e-13
257,-1.47923e-35,2.18571e-13
258,1.63666e-35,1.28135e-11
259,-2.01343e-36,4.5094e-12
260,1.59591e-33,3.82419e-12
261,-1.41331e-34,1.28612e-12
262,7.267e-34,1.66293e-11
263,-3.22791e-35,4.73003e-12
264,7.4295e-35,0.159267
265,-5.33941e-36,0.152972
266,7.79507e-35,0.268173
267,-7.70546e-37,0.628007
268,7.20616e-34,0.277249
269,1.79931e-35,0.737675
270,7.57654e-35,-4.68123
271,3.37987e-36,0.821401
272,5.73392e-34,-1.39132
273,-7.44859e-36,0.587272
274,6.48095e-35,1.98352
275,-1.04987e-36,1.18515
276,6.58042e-34,-0.877344
277,7.87904e-35,-1.68583
278,7.25587e-35,2.61884e-06
279,4.37871e-36,4.27829e-08
280,8.18e-35,7.59811e-06
281,-3.9606e-36,6.55557e-08
282,9.60355e-36,1.10937e-05
283,2.74448e-37,-2.94093e-07
284,9.04456e-36,1.66497e-06
285,3.08906e-37,-6.55622e-09
286,3.60393e-41,7.40123e-06
287,-6.39479e-42,4.64264e-06
288,1.70633e-40,6.75579e-06
289,-1.44232e-40,4.40167e-06
290,4.78349e-36,2.41556e-09
291,-2.67604e-36,1.45581e-09
292,1.72355e-37,7.55202e-10
293,-8.9068e-38,3.49709e-10
294,7.53061e-39,1.86521
295,-2.5272e-39,0.37715
296,1.02651e-39,5.11724e-06
297,-2.02056e-40,2.65376e-06
298,1.09265e-36,5.78436e-06
299,1.13053e-37,2.27601e-06
300,1.72416e-35,1.02709e-06
301,2.82713e-36,4.87032e-07
302,8.851e-38,1.40138e-06
303,1.03242e-38,8.26129e-07
304,7.00048e-37,2.10219e-06
305,-6.14137e-40,8.47576e-07
306,1.58249e-35,0.355375
307,6.38096e-37,2.65081
308,2.83019e-34,-1.86526
309,2.36662e-35,0.309461
310,3.41163e-34,2.56967
311,-3.8669e-35,-1.18133
312,1.47104e-35,1.67999e-10
313,-2.02835e-36,1.00922e-10
314,8.63584e-36,3.63792e-11
315,-1.0681e-36,2.10487e-11
316,2.23427e-34,9.6793e-11
317,-8.5077e-35,5.89108e-11
318,9.26103e-37,8.12805e-12
319,-3.30609e-37,5.05353e-12
320,1.33744e-35,2.11854e-11
321,-2.41073e-36,1.13188e-11
322,4.67551e-38,5.07035e-25
323,-2.87521e-39,1.0474e-25
324,5.73695e-33,4.31678e-24
325,-4.41877e-35,8.05255e-25
326,5.12242e-32,2.90345e-23
327,-9.64822e-34,6.67566e-24
328,3.31256e-33,0.844955
329,-1.13003e-33,0.719361
330,8.75119e-39,-0.299185
331,9.23212e-40,-0.38202
332,7.33942e-40,-0.395008
333,-1.39279e-40,-0.460109
334,2.58456e-38,4.69614e-05
335,4.03511e-39,3.95799e-06
336,6.43093e-37,0.0135374
337,1.71752e-37,1.38599
338,3.02225e-39,2.38278
339,2.95677e-40,1.59563
340,5.84175e-38,2.00943e-06
341,1.9794e-39,7.77104e-07
342,4.81893e-38,9.96703e-06
343,2.52032e-39,3.84371e-06
344,2.75491e-39,1.07958e-05
345,-8.78283e-41,3.49306e-06
346,2.74723e-40,4.0516e-05
347,-2.43841e-42,1.76887e-05
348,4.51496e-35,-1.73658
349,-6.15871e-36,4.13099
350,3.2615e-36,-1.86379
351,-7.71753e-38,5.82185
352,2.54222e-35,3.00625
353,1.8344e-36,-0.946723
