dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,6.04099e-79,0,0
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,3.35586e-35,0,0
6,0,3.30273e-34,0,0
7,0,0,0,0
8,0,0,0,0
9,0,0,0,0
10,0,0,0,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,3.85088e-24,0,0
36,0,5.11124e-25,0,0
37,0,9.64148e-25,0,0
38,0,7.23943e-26,0,0
39,0,5.45391e-23,0,0
40,0,-5.16327e-24,0,0
41,0,1.30697e-23,0,0
42,0,2.44614e-24,0,0
43,0,1.25933e-22,0,0
44,0,8.88409e-24,0,0
45,0,0,0,0
46,0,0,0,0
47,0,7.05393e-113,0,0
48,0,3.49104e-112,0,0
49,0,2.81988e-58,0,0
50,0,4.16072e-58,0,0
51,0,3.68917e-58,0,0
52,0,1.72918e-58,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,1.43817e-100,0,0
64,0,2.52796e-100,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,6.35578e-98,0,0
78,0,1.89714e-97,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,1.60168e-92,0,0
