dof_index, displacement_x, displacement_y
0,1.57854e-92,1.14142e-61
1,-1.11214e-93,5.97937e-62
2,1.13356e-92,1.83687e-34
3,-1.55326e-93,7.35539e-35
4,6.75057e-91,3.88925e-11
5,-1.45765e-91,-3.46883e-12
6,9.04468e-91,1.56288e-11
7,-1.19332e-91,-4.78376e-12
8,2.44133e-105,2.99679e-39
9,1.26485e-105,-4.75543e-41
10,1.41694e-103,3.03277e-08
11,1.04732e-103,5.52028e-08
12,2.45704e-103,6.5099e-08
13,1.14098e-103,1.15501e-07
14,8.86531e-93,1.58988e-09
15,1.27142e-93,3.36358e-09
16,6.12327e-91,2.36657e-09
17,1.97297e-91,4.95687e-09
18,8.05211e-93,8.53918e-51
19,7.38838e-94,2.89442e-51
20,5.79123e-91,1.52571e-42
21,1.24125e-91,-4.86675e-44
22,6.85521e-93,1.20005e-52
23,-1.61795e-93,6.37044e-53
24,2.22249e-94,3.65198e-51
25,-2.97366e-95,3.06767e-51
26,6.30198e-93,1.34136e-52
27,1.51498e-93,7.37994e-53
28,9.27226e-106,2.7868e-42
29,6.09268e-107,-3.02635e-43
30,6.44245e-104,6.66306e-41
31,2.38545e-104,-7.43832e-42
32,9.86588e-106,1.99253e-58
33,-2.72536e-107,-8.19966e-60
34,2.79232e-91,5.64336e-60
35,-8.89055e-93,-1.90045e-60
36,2.44158e-93,8.74356e-15
37,6.1557e-94,6.35642e-15
38,1.66131e-91,1.65606e-14
39,1.03011e-91,1.29878e-14
40,3.6264e-93,5.84184e-16
41,-4.42011e-94,4.69042e-16
42,2.78911e-91,0.0258293
43,-1.21316e-91,0.00850718
44,4.3106e-93,0.00947697
45,-1.07457e-93,0.00382237
46,4.52188e-91,6.29324e-56
47,-8.72335e-92,3.42758e-56
48,5.32609e-93,7.69624e-13
49,-2.10378e-94,5.50444e-14
50,4.71183e-91,4.72627e-13
51,2.9566e-92,6.28699e-14
52,5.6817e-93,6.31277e-14
53,3.28977e-94,6.43099e-15
54,4.07385e-91,2.26126e-54
55,9.80294e-93,1.01193e-54
56,5.45938e-93,6.33127e-56
57,-2.78584e-94,7.15151e-57
58,5.00929e-91,1.82795e-55
59,5.52589e-92,8.53751e-56
60,5.24204e-93,3.64464e-67
61,1.11763e-93,6.4771e-68
62,2.56339e-91,7.44043e-69
63,5.52115e-93,2.12939e-69
64,3.36933e-93,1.73499e-65
65,-1.01775e-94,9.91204e-67
66,3.01529e-91,3.81757e-67
67,4.31853e-92,4.19015e-68
68,3.45922e-93,9.9426e-49
69,5.36249e-94,2.31525e-49
70,1.96187e-91,6.1345e-47
71,1.03911e-92,9.89369e-48
72,2.08847e-93,1.72474e-46
73,3.45096e-94,2.55306e-47
74,1.35076e-91,8.38663e-66
75,4.15761e-92,3.49663e-66
76,1.37882e-93,4.25419e-13
77,4.18066e-94,9.75364e-14
78,7.09336e-92,2.50173e-12
79,4.52204e-92,4.86869e-13
80,5.50992e-94,4.58275e-11
81,2.7485e-94,1.05783e-12
82,7.4841e-93,1.08945e-11
83,5.14236e-93,2.52718e-13
84,6.69832e-95,4.87878e-12
85,4.03694e-95,9.39369e-13
86,8.55196e-94,4.06467e-48
87,2.70178e-94,2.90469e-48
88,8.87649e-96,1.0193e-47
89,2.9912e-96,4.11368e-49
90,4.31547e-94,5.25178e-56
91,1.55714e-94,1.27056e-56
92,2.95485e-96,1.3498e-46
93,1.27802e-96,1.03328e-46
94,1.31888e-94,4.46765e-57
95,6.5456e-95,8.10647e-59
96,1.21308e-96,5.5649e-55
97,4.27011e-97,-5.09976e-56
98,6.36308e-95,2.18036e-56
99,2.85738e-95,4.86873e-58
100,4.15065e-97,6.97272e-55
101,1.87985e-97,2.95155e-56
102,2.18257e-95,2.24267e-53
103,1.36982e-95,-9.15907e-54
104,1.21714e-97,1.83451e-07
105,8.7864e-98,-6.96957e-08
106,1.67808e-96,4.75491e-58
107,7.73035e-97,-3.33112e-60
108,1.01948e-98,3.1574e-66
109,5.95317e-99,1.53972e-66
110,5.529e-97,4.72377e-68
111,3.21095e-97,3.3883e-68
112,2.94044e-99,5.9789e-68
113,2.13987e-99,1.70723e-68
114,6.02844e-98,7.54248e-50
115,4.6694e-98,1.07508e-50
116,4.49178e-100,5.09761e-50
117,2.04655e-100,5.8079e-50
