dof_index, displacement_x, displacement_y
0,0.0451602,-4.03542
1,-0.00628468,-1.43225
2,0.0470588,0.591738
3,-0.00580518,0.142886
4,0.0741998,1.38479
5,-0.0113953,-2.60208
6,0.0842837,1.35555
7,-0.00870551,-0.456458
8,0.0171631,0.771859
9,0.00386798,0.220067
10,0.0350379,1.6941
11,0.0094482,-2.00264
12,0.0290927,0.330696
13,0.00256824,-0.717416
14,0.0497298,0.852316
15,-0.00416703,-6.05788
16,0.0894239,0.645902
17,-0.00633931,-3.5235
18,0.0520833,0.27963
19,-0.00271936,-0.0535872
20,0.0931027,-0.463515
21,-0.00408797,0.0544642
22,0.0410546,0.256924
23,-0.00758954,-0.258424
24,0.0265577,0.468611
25,-0.00383606,0.320787
26,0.0533394,0.112127
27,-0.00124679,0.0267291
28,0.0046779,-0.808261
29,-0.0012753,0.27558
30,0.00914602,-0.306154
31,-0.00341739,0.0834217
32,0.00451111,0.44705
33,-0.00186801,0.11455
34,0.0947601,0.675133
35,-0.00152482,0.106673
36,0.0539384,-2.60495
37,-0.000114711,0.64038
38,0.095701,-3.11169
39,0.000282984,2.08394
40,0.0538288,-0.809596
41,0.000908056,-0.453111
42,0.0955637,-0.297775
43,0.00242914,1.9352
44,0.052992,-3.39302
45,0.00195929,3.80862
46,0.0934307,0.302194
47,0.00417955,0.243741
48,0.0513506,-1.867
49,0.00273534,0.257719
50,0.0906798,-2.20051
51,0.00547627,1.31317
52,0.0493291,-0.0896314
53,0.00333953,0.565836
54,0.0874833,-0.429284
55,0.00673029,0.0277831
56,0.0470448,0.0123181
57,0.00387081,0.474051
58,0.083578,-0.523784
59,0.00762218,0.249154
60,0.0441678,1.01152
61,0.00440533,0.884841
62,0.0784019,1.57717
63,0.00852429,1.09783
64,0.0410149,-0.612699
65,0.00476899,0.218953
66,0.0728266,0.583147
67,0.00898197,0.605284
68,0.0373907,-0.641287
69,0.00502045,-0.0323827
70,0.0664096,-0.708698
71,0.00945146,-0.0129478
72,0.0335439,-0.32097
73,0.00503787,-0.445919
74,0.0597435,-0.728521
75,0.00945587,0.0652903
76,0.0297015,1.40443
77,0.00480414,-2.11246
78,0.0532152,1.1955
79,0.00929523,-2.20947
80,0.0238498,0.866255
81,0.0042765,-0.533281
82,0.0469689,-0.922577
83,0.00882332,-0.0432943
84,0.0219772,-0.680712
85,0.00424071,-0.124404
86,0.0413112,-2.45478
87,0.0081717,-0.911551
88,0.0195032,-1.02026
89,0.00389431,-0.938639
90,0.035661,0.0492694
91,0.00745711,-0.00489751
92,0.0146966,-2.69737
93,0.00325462,-1.01396
94,0.0297996,-0.706543
95,0.00666181,-0.114602
96,0.012595,-0.0656087
97,0.00293674,-0.16179
98,0.0247847,-0.492178
99,0.00594095,-0.295671
100,0.00940817,-0.12577
101,0.0022713,-0.0803372
102,0.0207105,0.613074
103,0.00521588,0.0945798
104,0.00762061,-0.699846
105,0.00197483,1.32673
106,0.0169641,0.196505
107,0.00446748,-0.0653904
108,0.00607178,0.149822
109,0.0016779,0.319528
110,0.013722,1.53407
111,0.00383725,0.74507
112,0.00469793,1.55917
113,0.00141827,0.664279
114,0.0105496,-0.308537
115,0.00303181,0.207469
116,0.00357581,-0.0804176
117,0.00108848,0.375551
118,0.00831383,-1.44674
119,0.00246934,-0.0759006
120,0.00274376,0.269975
121,0.000827737,0.147185
122,0.00637932,-1.25675
123,0.00177037,-0.404477
124,0.00211809,0.0162716
125,0.000545769,0.236825
126,0.00507867,0.508706
127,0.00113347,0.329184
128,0.00173297,-1.42181
129,0.000269238,4.2579
130,0.00430181,-0.297641
131,0.000515249,0.939614
132,0.00177018,-0.81848
133,-6.66747e-05,2.20801
134,0.00393378,-1.79329
135,-0.00034507,2.12582
136,0.0019911,-0.720566
137,-0.00072207,-0.865283
138,0.00445737,-1.7802
139,-0.00175336,0.956177
140,0.00303433,-0.594302
141,-0.00197422,-0.167996
142,0.00640168,-0.350597
143,-0.0040177,0.11057
144,0.00604083,-0.650684
145,-0.00471188,-0.218746
146,0.0117906,-0.56266
147,-0.00728702,-0.0924892
148,0.00499929,-1.45114
149,0.00119862,-0.664707
150,0.00398144,1.98532
151,0.000944004,-2.27302
152,0.00254759,1.38286
153,-0.00168328,-0.908004
154,0.00206797,0.0145369
155,0.000403126,-1.20951
156,0.0122623,1.95805
157,0.00203708,-0.782704
158,0.0143792,-0.573242
159,0.00252295,0.413765
160,0.00779084,-1.07918
161,0.00116605,-2.04134
162,0.00123813,-0.246157
163,-0.000679405,1.02866
164,0.000838836,-0.303367
165,-0.00021599,-0.0860582
166,0.000318872,-0.268274
167,3.34182e-05,-0.0753441
168,0.000317907,-0.483571
169,-3.94278e-05,-0.0855371
170,0.000739484,0.340566
171,3.1226e-05,0.264346
172,0.000408925,2.63183
173,8.60174e-05,-1.43832
174,0.000832953,2.77727
175,0.000170683,-2.04283
176,0.0165711,1.07603
177,0.00257979,0.310504
178,0.00888799,1.32002
179,0.00132679,0.384772
180,0.000539486,-0.123762
181,0.000130943,-1.02857
182,0.0010703,1.8526
183,0.000287529,0.581482
184,0.0187483,0.557606
185,0.00262643,0.103641
186,0.0102225,0.495888
187,0.00137114,0.0900879
188,0.000729426,0.607653
189,0.000181854,0.116601
190,0.00140611,1.23792
191,0.000402741,0.441128
192,0.000975462,2.14131
193,0.000233296,0.937386
194,0.00187954,-0.314941
195,0.000534669,-0.449425
196,0.0114196,-0.36055
197,0.00207664,-0.285115
198,0.00655835,0.127463
199,0.00108307,-4.65398
200,0.00128076,-1.17726
201,0.000288673,-6.34808
202,0.00246167,-0.241948
203,0.000665718,0.382201
204,0.0208241,0.503009
205,0.00255676,0.0390048
206,0.0115425,-0.485698
207,0.00136885,-0.0920974
208,0.0016493,1.60845
209,0.000347152,1.01389
210,0.00316647,-0.607946
211,0.000793262,-0.122996
212,0.0227627,-0.53496
213,0.00238161,-0.0965643
214,0.0128145,-1.47577
215,0.00131051,-2.47535
216,0.00270483,-1.11286
217,0.000539373,0.207735
218,0.0245515,-2.72575
219,0.00215188,1.45201
220,0.0139899,-1.46029
221,0.00120642,0.74927
222,0.00285445,-1.11884
223,0.000503246,-1.5884
224,0.00577626,-1.35138
225,0.00117802,-1.40876
226,0.00676966,-3.54837
227,0.00154917,2.46537
228,0.00967434,1.5977
229,0.00214212,-1.51931
230,0.0105916,-0.884772
231,0.00209892,-0.582491
232,0.0260912,-0.266535
233,0.00186939,-0.024873
234,0.0150305,-0.462298
235,0.00107137,-0.0471062
236,0.0274014,-0.00236804
237,0.00159741,0.0495863
238,0.0159423,-0.959669
239,0.000925713,0.917377
240,0.0285128,1.44904
241,0.00125238,-0.422043
242,0.0167141,-2.4474
243,0.000764401,0.114193
244,0.00541079,-4.49015
245,0.000986499,-2.58669
246,0.00529096,-1.46685
247,0.00109478,-2.38218
248,0.029258,0.023177
249,0.00078115,0.594699
250,0.0172957,0.810797
251,0.000545695,1.26841
252,0.0273259,-0.59432
253,-0.00285183,2.19444
254,0.0182715,-0.0028324
255,-0.00311601,0.418693
256,0.0132006,0.144501
257,-0.00272732,0.852831
258,0.0094077,-0.67176
259,-0.00141747,0.0226958
260,0.0280097,-0.469946
261,-0.00617927,0.168217
262,0.0280067,-1.0142
263,-0.00194284,0.223451
264,0.0159689,0.465136
265,-0.00128276,-0.802963
266,0.0169133,1.56483
267,-0.000808819,0.76896
268,0.0289616,1.46494
269,-0.00104142,2.90601
270,0.017516,1.01132
271,-0.000372942,-1.78467
272,0.02962,-1.82595
273,0.000264323,1.45391
274,0.0176634,-1.31756
275,0.00028891,1.20775
276,0.0295376,0.235065
277,-0.000317438,-0.812196
278,0.0177687,-0.697629
279,-8.55925e-06,0.231378
280,0.0162405,-0.638349
281,-0.00174279,-0.294004
282,0.0122118,-0.773518
283,-9.30387e-05,0.14117
284,0.0122227,-0.250109
285,0.000110355,0.378278
286,0.000444084,2.40502
287,-0.000167133,1.63966
288,0.000808298,0.635808
289,-0.000417732,0.888987
290,0.0212583,-0.629721
291,-0.0115375,0.0244499
292,0.00652466,2.57114
293,-0.0036895,1.09111
294,0.00245817,2.31072
295,-0.00123479,0.959528
296,0.00207171,0.643614
297,-0.000633755,1.02331
298,0.024151,-0.0652866
299,-0.00028094,0.440375
300,0.0505376,1.05901
301,-4.06057e-05,0.55705
302,0.0129428,2.49729
303,0.000913092,1.24272
304,0.0179423,0.730819
305,-0.00225832,0.909118
306,0.0447216,2.77315
307,-0.00401234,-0.331264
308,0.0914001,1.49641
309,-0.00671012,-4.01917
310,0.0203946,-0.419319
311,-0.00615301,-1.79705
312,0.0086863,0.288304
313,-0.00243312,0.472262
314,0.00783438,0.112861
315,-0.0015081,0.418024
316,0.0207017,0.971941
317,-0.0091597,0.933032
318,0.0178024,0.0848994
319,-0.00564108,0.775347
320,0.0395669,0.357826
321,-0.00753629,0.833224
322,0.00757009,0.0155905
323,-0.00146296,-0.0130124
324,0.0417477,-0.368376
325,-0.0135528,-0.141476
326,0.0745927,-0.659488
327,-0.0335009,-0.210373
328,0.042104,-0.19632
329,-0.0186887,0.00669915
330,0.00712903,3.02041
331,0.00126729,-1.52963
332,0.00360892,2.04496
333,0.000810893,-0.917896
334,0.0105536,0.148855
