dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,6.95023e-54,0,0
1,0,0,0,0
2,0,0,0,0
3,0,-3.33873e-103,0,0
4,0,2.53424e-101,0,0
5,0,4.13403e-20,0,0
6,0,4.07713e-19,0,0
7,0,4.27606e-97,0,0
8,0,5.30208e-96,0,0
9,0,6.35197e-96,0,0
10,0,5.40454e-96,0,0
11,0,5.52786e-95,0,0
12,0,1.03509e-94,0,0
13,0,-1.35698e-98,0,0
14,0,5.41898e-96,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,1.64666e-11,0,0
36,0,2.63907e-12,0,0
37,0,6.09731e-12,0,0
38,0,8.07358e-13,0,0
39,0,1.08777e-10,0,0
40,0,9.95663e-12,0,0
41,0,4.19491e-11,0,0
42,0,8.39056e-12,0,0
43,0,2.06478e-10,0,0
44,0,2.34611e-11,0,0
45,0,0,0,0
46,0,0,0,0
47,0,7.48723e-78,0,0
48,0,3.48071e-77,0,0
49,0,3.60735e-37,0,0
50,0,5.30657e-37,0,0
51,0,5.1064e-37,0,0
52,0,4.5082e-37,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,7.71901e-69,0,0
64,0,1.49484e-68,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,6.3898e-67,0,0
78,0,1.33271e-66,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,3.83386e-63,0,0
88,0,1.08645e-62,0,0
89,0,2.01341e-106,0,0
90,0,3.83283e-106,0,0
91,0,7.54701e-106,0,0
92,0,1.45076e-105,0,0
93,0,9.45749e-108,0,0
94,0,1.75103e-107,0,0
95,0,-0.371906,0,0
96,0,-0.356434,0,0
97,0,-0.0180273,0,0
98,0,-0.00137114,0,0
99,0,-0.861112,0,0
100,0,-0.771697,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,1.09275,0,0
106,0,0.187797,0,0
107,0,3.98881e-108,0,0
108,0,4.68924e-108,0,0
109,0,4.66587e-104,0,0
110,0,1.29057e-103,0,0
111,0,5.6537e-105,0,0
112,0,1.17832e-104,0,0
113,0,5.07703e-103,0,0
114,0,1.02456e-102,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,7.08163e-143,0,0
120,0,-9.56086e-144,0,0
121,0,5.54363e-141,0,0
122,0,-5.44273e-142,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,7.98415e-124,0,0
130,0,1.43136e-123,0,0
131,0,1.00472e-123,0,0
132,0,1.51432e-124,0,0
133,0,6.02343e-126,0,0
134,0,3.60301e-126,0,0
135,0,-2.84406e-48,0,0
136,0,5.35347e-47,0,0
137,0,4.47968e-49,0,0
138,0,7.27005e-48,0,0
139,0,2.34095e-39,0,0
140,0,9.50001e-39,0,0
141,0,7.66746e-41,0,0
142,0,3.00653e-40,0,0
143,0,2.14623e-124,0,0
144,0,1.16804e-124,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0.117574,0,0
166,0,0.0138573,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,1.58888e-104,0,0
176,0,3.62911e-104,0,0
177,0,6.90322e-104,0,0
178,0,1.28632e-103,0,0
179,0,2.14674e-102,0,0
180,0,3.57571e-102,0,0
181,0,5.56791e-104,0,0
182,0,6.99924e-104,0,0
183,0,0,0,0
184,0,0,0,0
185,0,5.70774e-34,0,0
186,0,6.08654e-35,0,0
187,0,2.29168e-33,0,0
188,0,7.09718e-34,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,0,0,0,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,0,1.33469e-38,0,0
198,0,-5.63998e-39,0,0
199,0,6.35543e-47,0,0
200,0,4.58645e-47,0,0
201,0,3.47493e-48,0,0
202,0,2.38613e-48,0,0
203,0,4.08524e-47,0,0
204,0,1.4099e-47,0,0
205,0,3.36652e-48,0,0
206,0,9.81342e-49,0,0
207,0,1.68505e-45,0,0
208,0,9.64724e-46,0,0
209,0,8.53274e-47,0,0
210,0,1.44718e-47,0,0
211,0,5.2676e-46,0,0
212,0,2.43836e-46,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,0,0,0,0
217,0,0,0,0
218,0,0,0,0
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,0,0,0,0
224,0,0,0,0
225,0,4.92813e-144,0,0
226,0,-1.5815e-144,0,0
227,0,3.29744e-145,0,0
228,0,-1.06009e-145,0,0
229,0,9.50436e-103,0,0
230,0,1.59404e-102,0,0
231,0,1.82684e-101,0,0
232,0,1.04503e-100,0,0
233,0,1.18764e-100,0,0
234,0,9.29545e-101,0,0
235,0,7.65094e-109,0,0
236,0,-1.68859e-109,0,0
237,0,2.70275e-107,0,0
238,0,-6.21467e-108,0,0
239,0,4.92086e-99,0,0
240,0,1.02451e-98,0,0
241,0,1.28239e-109,0,0
242,0,-4.40832e-110,0,0
243,0,0,0,0
244,0,0,0,0
245,0,0,0,0
246,0,0,0,0
247,0,0,0,0
248,0,0,0,0
249,0,0,0,0
250,0,0,0,0
251,0,0,0,0
252,0,0,0,0
253,0,0,0,0
254,0,0,0,0
255,0,0,0,0
256,0,0,0,0
257,0,0,0,0
258,0,0,0,0
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,0,0,0,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,0.0985943,0,0
268,0,1.04543,0,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,0,0,0
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
287,0,-0.971398,0,0
288,0,0.319227,0,0
289,0,2.33032,0,0
290,0,-0.743461,0,0
291,0,1.32064,0,0
292,0,-0.455487,0,0
293,0,9.58441e-111,0,0
294,0,-4.05099e-111,0,0
295,0,0,0,0
296,0,0,0,0
297,0,0,0,0
298,0,0,0,0
299,0,2.66805e-143,0,0
300,0,5.08826e-143,0,0
301,0,0,0,0
302,0,0,0,0
303,0,1.61259e-50,0,0
304,0,1.28734e-50,0,0
305,0,8.34537e-52,0,0
306,0,7.31489e-52,0,0
307,0,1.28064e-50,0,0
308,0,1.08452e-50,0,0
309,0,1.742e-98,0,0
310,0,7.85507e-98,0,0
311,0,4.96315e-52,0,0
312,0,3.87442e-52,0,0
313,0,1.45835e-49,0,0
314,0,1.24873e-49,0,0
315,0,2.99659e-49,0,0
316,0,2.35911e-49,0,0
317,0,2.80815e-77,0,0
318,0,4.31466e-77,0,0
319,0,2.88771e-76,0,0
320,0,4.82639e-76,0,0
321,0,7.3733e-78,0,0
322,0,1.3804e-77,0,0
323,0,8.71557e-79,0,0
324,0,1.2429e-78,0,0
325,0,2.63809e-49,0,0
326,0,2.44314e-49,0,0
327,0,7.89733e-73,0,0
328,0,1.7184e-72,0,0
329,0,4.92972e-72,0,0
330,0,1.64441e-71,0,0
331,0,8.61436e-42,0,0
332,0,3.05198e-42,0,0
333,0,9.15071e-41,0,0
334,0,2.9297e-41,0,0
335,0,2.21362e-09,0,0
336,0,-2.74606e-10,0,0
337,0,0,0,0
338,0,0,0,0
339,0,0,0,0
340,0,0,0,0
341,0,1.30442e-09,0,0
342,0,-1.52699e-10,0,0
343,0,0,0,0
344,0,0,0,0
345,0,0,0,0
346,0,0,0,0
347,0,5.03428e-40,0,0
348,0,1.72999e-39,0,0
349,0,1.54827e-98,0,0
350,0,7.31721e-98,0,0
351,0,5.77383e-100,0,0
352,0,1.13133e-99,0,0
353,0,2.31419e-100,0,0
354,0,1.05701e-99,0,0
355,0,0,0,0
356,0,0,0,0
357,0,0.0116065,0,0
358,0,0.0140859,0,0
359,0,0.0136229,0,0
360,0,0.017029,0,0
361,0,0,0,0
362,0,0,0,0
363,0,0,0,0
364,0,0,0,0
365,0,0.00609854,0,0
366,0,0.00757483,0,0
367,0,0.00664657,0,0
368,0,0.00847162,0,0
369,0,0,0,0
370,0,0,0,0
371,0,0,0,0
372,0,0,0,0
373,0,9.07358e-94,0,0
374,0,1.68549e-93,0,0
375,0,2.0857e-95,0,0
376,0,5.07257e-95,0,0
377,0,0,0,0
378,0,0,0,0
379,0,0,0,0
380,0,0,0,0
381,0,0,0,0
382,0,0,0,0
383,0,0,0,0
384,0,0,0,0
385,0,0,0,0
386,0,0,0,0
387,0,0,0,0
388,0,0,0,0
389,0,0,0,0
390,0,0,0,0
391,0,0,0,0
392,0,0,0,0
393,0,0,0,0
394,0,0,0,0
395,0,6.9054e-24,0,0
396,0,-3.64694e-26,0,0
397,0,6.6082e-23,0,0
398,0,4.512e-24,0,0
399,0,5.0118e-24,0,0
400,0,-3.03645e-25,0,0
401,0,0,0,0
402,0,0,0,0
403,0,0,0,0
404,0,0,0,0
405,0,0,0,0
406,0,0,0,0
407,0,1.90639e-113,0,0
408,0,2.89453e-113,0,0
409,0,9.99311e-93,0,0
410,0,6.41434e-92,0,0
411,0,2.87903e-91,0,0
412,0,2.11489e-90,0,0
413,0,4.84963e-27,0,0
414,0,1.08319e-27,0,0
415,0,3.11667e-26,0,0
416,0,7.16113e-27,0,0
417,0,0,0,0
418,0,0,0,0
419,0,1.29887e-26,0,0
420,0,2.36857e-27,0,0
421,0,4.32109e-05,0,0
422,0,3.65783e-05,0,0
423,0,0.000156418,0,0
424,0,0.000113239,0,0
425,0,5.08726e-05,0,0
426,0,4.19287e-05,0,0
427,0,0.000191149,0,0
428,0,0.000151074,0,0
429,0,1.20753,0,0
430,0,-0.73737,0,0
431,0,0,0,0
432,0,0,0,0
433,0,7.14499e-10,0,0
434,0,2.89698e-10,0,0
435,0,5.53978e-09,0,0
436,0,1.82002e-09,0,0
437,0,0,0,0
438,0,0,0,0
439,0,0,0,0
440,0,0,0,0
441,0,0,0,0
442,0,0,0,0
443,0,0,0,0
444,0,0,0,0
445,0,-0.210828,0,0
446,0,-0.0930634,0,0
447,0,0,0,0
448,0,0,0,0
449,0,0,0,0
450,0,0,0,0
451,0,0.0107827,0,0
452,0,-0.00141826,0,0
453,0,0,0,0
454,0,0,0,0
455,0,1.68367e-76,0,0
456,0,3.20171e-76,0,0
457,0,2.51103e-76,0,0
458,0,1.24193e-75,0,0
459,0,0.404423,0,0
460,0,0.165883,0,0
461,0,0.359096,0,0
462,0,0.131907,0,0
463,0,1.97563e-131,0,0
464,0,2.46629e-131,0,0
465,0,2.47848e-131,0,0
466,0,5.07924e-131,0,0
467,0,1.64022e-133,0,0
468,0,2.45136e-133,0,0
469,0,0,0,0
470,0,0,0,0
471,0,5.62304e-134,0,0
472,0,1.19067e-133,0,0
473,0,2.99702e-43,0,0
474,0,2.88958e-43,0,0
475,0,4.48792e-43,0,0
476,0,2.83576e-43,0,0
477,0,0,0,0
478,0,0,0,0
479,0,0,0,0
480,0,0,0,0
481,0,0,0,0
482,0,0,0,0
483,0,0,0,0
484,0,0,0,0
485,0,0,0,0
486,0,0,0,0
487,0,1.46547e-56,0,0
488,0,2.21609e-56,0,0
489,0,0,0,0
490,0,0,0,0
491,0,7.14797e-16,0,0
492,0,5.85646e-15,0,0
493,0,3.96787e-16,0,0
494,0,1.97049e-15,0,0
495,0,1.44614e-94,0,0
496,0,1.15475e-94,0,0
497,0,7.64719e-96,0,0
498,0,5.91083e-96,0,0
499,0,1.00879e-15,0,0
500,0,1.03675e-14,0,0
501,0,0,0,0
502,0,0,0,0
503,0,0,0,0
504,0,0,0,0
505,0,0,0,0
506,0,0,0,0
507,0,0,0,0
508,0,0,0,0
509,0,0,0,0
510,0,0,0,0
511,0,0,0,0
512,0,0,0,0
513,0,0,0,0
514,0,0,0,0
515,0,2.01917e-29,0,0
516,0,-3.77904e-30,0,0
517,0,5.66199e-05,0,0
518,0,4.38113e-05,0,0
519,0,1.56466e-05,0,0
520,0,1.17789e-05,0,0
521,0,1.28032e-05,0,0
522,0,1.05932e-05,0,0
523,0,0,0,0
524,0,0,0,0
525,0,0,0,0
