dof_index, displacement_x, displacement_y, div_u, curl_u
0,0,3.27343e-50,0,0
1,0,0,0,0
2,0,0,0,0
3,0,1.87887e-97,0,0
4,0,2.00757e-95,0,0
5,0,6.02815e-18,0,0
6,0,5.97427e-17,0,0
7,0,2.66709e-91,0,0
8,0,2.16862e-90,0,0
9,0,2.36954e-90,0,0
10,0,2.15203e-90,0,0
11,0,2.05987e-89,0,0
12,0,3.87883e-89,0,0
13,0,4.08477e-92,0,0
14,0,2.08894e-90,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,0,0,0,0
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,0,0,0,0
35,0,9.41857e-10,0,0
36,0,1.56071e-10,0,0
37,0,3.73484e-10,0,0
38,0,5.28934e-11,0,0
39,0,5.46055e-09,0,0
40,0,6.254e-10,0,0
41,0,2.26486e-09,0,0
42,0,4.55092e-10,0,0
43,0,9.92844e-09,0,0
44,0,1.22302e-09,0,0
45,0,0,0,0
46,0,0,0,0
47,0,4.42648e-73,0,0
48,0,2.03409e-72,0,0
49,0,4.32904e-34,0,0
50,0,6.39086e-34,0,0
51,0,6.20198e-34,0,0
52,0,5.95263e-34,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,8.98408e-175,0,0
58,0,1.78189e-176,0,0
59,0,1.12544e-172,0,0
60,0,-8.83582e-174,0,0
61,0,2.33683e-176,0,0
62,0,-7.60802e-177,0,0
63,0,2.1574e-64,0,0
64,0,4.23709e-64,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,1.47382e-62,0,0
78,0,3.014e-62,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,5.37992e-59,0,0
88,0,1.5854e-58,0,0
89,0,2.41793e-100,0,0
90,0,4.6394e-100,0,0
91,0,8.96771e-100,0,0
92,0,1.73428e-99,0,0
93,0,1.41274e-101,0,0
94,0,2.6383e-101,0,0
95,0,-0.639477,0,0
96,0,-0.39627,0,0
97,0,-0.626834,0,0
98,0,-0.474173,0,0
99,0,0.343919,0,0
100,0,0.127223,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,1.49747,0,0
106,0,0.267666,0,0
107,0,5.99927e-102,0,0
108,0,7.16854e-102,0,0
109,0,4.50019e-98,0,0
110,0,1.22799e-97,0,0
111,0,6.09028e-99,0,0
112,0,1.25714e-98,0,0
113,0,4.40162e-97,0,0
114,0,8.7663e-97,0,0
115,0,1.00741e-177,0,0
116,0,-2.76881e-178,0,0
117,0,0,0,0
118,0,0,0,0
119,0,6.5069e-135,0,0
120,0,-9.17718e-136,0,0
121,0,3.60527e-133,0,0
122,0,-3.41612e-134,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,1.14409e-116,0,0
130,0,2.04841e-116,0,0
131,0,1.44333e-116,0,0
132,0,2.57171e-117,0,0
133,0,1.19528e-118,0,0
134,0,7.37861e-119,0,0
135,0,-6.73878e-45,0,0
136,0,1.52236e-43,0,0
137,0,1.4104e-45,0,0
138,0,2.27673e-44,0,0
139,0,3.40036e-36,0,0
140,0,1.35374e-35,0,0
141,0,1.21982e-37,0,0
142,0,4.82792e-37,0,0
143,0,3.04276e-117,0,0
144,0,1.72218e-117,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0.522901,0,0
166,0,0.0652284,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,1.83243e-98,0,0
176,0,4.12681e-98,0,0
177,0,8.19594e-98,0,0
178,0,1.48904e-97,0,0
179,0,1.94659e-96,0,0
180,0,3.22581e-96,0,0
181,0,6.31535e-98,0,0
182,0,7.95527e-98,0,0
183,0,0,0,0
184,0,0,0,0
185,0,5.09788e-31,0,0
186,0,6.0756e-32,0,0
187,0,1.92651e-30,0,0
188,0,6.00369e-31,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,0,0,0,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,0,1.96567e-35,0,0
198,0,-7.75874e-36,0,0
199,0,2.07797e-43,0,0
200,0,1.41854e-43,0,0
201,0,1.31015e-44,0,0
202,0,8.43214e-45,0,0
203,0,1.44837e-43,0,0
204,0,4.95808e-44,0,0
205,0,1.33007e-44,0,0
206,0,3.96821e-45,0,0
207,0,4.70662e-42,0,0
208,0,2.69404e-42,0,0
209,0,2.71133e-43,0,0
210,0,5.06164e-44,0,0
211,0,1.57845e-42,0,0
212,0,7.14617e-43,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,0,0,0,0
217,0,0,0,0
218,0,0,0,0
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,0,0,0,0
224,0,0,0,0
225,0,4.67027e-136,0,0
226,0,-1.43267e-136,0,0
227,0,4.47683e-137,0,0
228,0,-1.44381e-137,0,0
229,0,8.25353e-97,0,0
230,0,1.37041e-96,0,0
231,0,1.41112e-95,0,0
232,0,7.14252e-95,0,0
233,0,7.99233e-95,0,0
234,0,6.5e-95,0,0
235,0,8.6706e-103,0,0
236,0,-1.87169e-103,0,0
237,0,2.51848e-101,0,0
238,0,-5.23493e-102,0,0
239,0,2.73023e-93,0,0
240,0,5.56547e-93,0,0
241,0,1.36926e-103,0,0
242,0,-4.57924e-104,0,0
243,0,0,0,0
244,0,0,0,0
245,0,0,0,0
246,0,0,0,0
247,0,0,0,0
248,0,0,0,0
249,0,0,0,0
250,0,0,0,0
251,0,0,0,0
252,0,0,0,0
253,0,0,0,0
254,0,0,0,0
255,0,0,0,0
256,0,0,0,0
257,0,0,0,0
258,0,0,0,0
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,0,0,0,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,-0.301988,0,0
268,0,0.223012,0,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,0,0,0
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
287,0,0.565526,0,0
288,0,-0.615612,0,0
289,0,-1.30704,0,0
290,0,0.79767,0,0
291,0,-0.53432,0,0
292,0,0.609817,0,0
293,0,1.33881e-104,0,0
294,0,-5.49616e-105,0,0
295,0,0,0,0
296,0,0,0,0
297,0,0,0,0
298,0,0,0,0
299,0,1.71577e-134,0,0
300,0,3.17395e-134,0,0
301,0,0,0,0
302,0,0,0,0
303,0,6.71832e-47,0,0
304,0,5.28686e-47,0,0
305,0,3.95147e-48,0,0
306,0,3.39638e-48,0,0
307,0,5.42885e-47,0,0
308,0,4.51853e-47,0,0
309,0,9.0527e-93,0,0
310,0,3.84824e-92,0,0
311,0,2.39868e-48,0,0
312,0,1.85101e-48,0,0
313,0,5.36754e-46,0,0
314,0,4.54807e-46,0,0
315,0,1.11098e-45,0,0
316,0,8.63015e-46,0,0
317,0,1.64806e-72,0,0
318,0,2.5564e-72,0,0
319,0,1.47757e-71,0,0
320,0,2.51089e-71,0,0
321,0,4.47026e-73,0,0
322,0,8.38782e-73,0,0
323,0,6.01665e-74,0,0
324,0,8.64281e-74,0,0
325,0,9.95455e-46,0,0
326,0,9.02535e-46,0,0
327,0,2.93734e-68,0,0
328,0,6.39073e-68,0,0
329,0,1.6309e-67,0,0
330,0,5.29377e-67,0,0
331,0,1.56681e-38,0,0
332,0,5.7578e-39,0,0
333,0,1.50469e-37,0,0
334,0,4.96084e-38,0,0
335,0,9.5395e-08,0,0
336,0,-1.17377e-08,0,0
337,0,0,0,0
338,0,0,0,0
339,0,0,0,0
340,0,0,0,0
341,0,5.81515e-08,0,0
342,0,-7.58409e-09,0,0
343,0,0,0,0
344,0,0,0,0
345,0,0,0,0
346,0,0,0,0
347,0,7.3413e-37,0,0
348,0,2.60616e-36,0,0
349,0,7.66084e-93,0,0
350,0,3.45638e-92,0,0
351,0,3.35446e-94,0,0
352,0,6.79828e-94,0,0
353,0,1.48581e-94,0,0
354,0,6.19901e-94,0,0
355,0,0,0,0
356,0,0,0,0
357,0,0.0735635,0,0
358,0,0.0893332,0,0
359,0,0.0827918,0,0
360,0,0.103517,0,0
361,0,0,0,0
362,0,0,0,0
363,0,0,0,0
364,0,0,0,0
365,0,0.0435994,0,0
366,0,0.0544818,0,0
367,0,0.0461498,0,0
368,0,0.0590485,0,0
369,0,0,0,0
370,0,0,0,0
371,0,0,0,0
