time,amplitude,network,station,location,channel,starttime,endtime,sampling_rate,delta,npts,calib,_format,mseed_dataquality,mseed_number_of_records,mseed_encoding,mseed_byteorder,mseed_record_length,mseed_filesize
2018-03-13T17:49:22.500000Z,0.17968860260533437,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.510000Z,1.790032788117478,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.520000Z,4.7963988748793405,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.530000Z,4.992431668091088,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.540000Z,1.9648697774594055,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.550000Z,-0.44448751828132793,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.560000Z,-0.9451715586998504,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.570000Z,-1.2960820631331393,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.580000Z,-1.4365012954527647,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.590000Z,-0.5462873172308345,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.600000Z,-0.2523584543754387,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.610000Z,-0.9071871024369629,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.620000Z,1.3125307260942876,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.630000Z,6.860518378801551,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.640000Z,9.514625230304306,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.650000Z,6.67811175263056,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.660000Z,2.20180996124354,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.670000Z,-1.6289873187279547,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.680000Z,-3.968210932895386,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.690000Z,-4.044779655881977,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.700000Z,-4.837977387287388,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.710000Z,-8.047057858771549,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.720000Z,-9.229676863367004,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.730000Z,-5.865683593638979,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.740000Z,-1.9221725919946477,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.750000Z,-1.0902814273486379,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.760000Z,-2.4588602659382146,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.770000Z,-3.0463117972408003,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.780000Z,-1.0902859494746306,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.790000Z,2.3596557616002496,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.800000Z,3.8363928058056738,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.810000Z,1.1949888710818035,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.820000Z,-1.9544864470540573,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.830000Z,0.7624803880373034,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.840000Z,7.859037233841658,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.850000Z,8.243041220407333,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.860000Z,-2.1771066632555005,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-13T17:49:22.870000Z,-10.271732619060199,EV,EVN,00,HHE,2018-03-13T17:49:22.500000Z,2018-03-13T17:49:27.160000Z,100.0,0.01,467,1.0,MSEED,D,9,FLOAT64,>,512,13824
