time,amplitude,network,station,location,channel,starttime,endtime,sampling_rate,delta,npts,calib,_format,mseed_dataquality,mseed_number_of_records,mseed_encoding,mseed_byteorder,mseed_record_length,mseed_filesize
2018-03-15T17:45:27.500000Z,4.350997473573907,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.510000Z,1.2406878737819467,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.520000Z,0.6915724107848458,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.530000Z,0.9844229890519633,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.540000Z,1.2775115163443596,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.550000Z,1.0176629846395193,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.560000Z,-1.3486946761377765,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.570000Z,-4.772632368759351,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.580000Z,-5.073525377819366,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.590000Z,-1.4381380931953447,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.600000Z,1.121194776742346,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.610000Z,-0.081247576229869,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.620000Z,-2.171565214361161,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.630000Z,-3.5284128710180918,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.640000Z,-3.784456314719762,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.650000Z,-0.9871666426848142,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.660000Z,2.5344311867270006,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.670000Z,1.781795215211676,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.680000Z,-0.7785650736608865,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-15T17:45:27.690000Z,-0.04824221588076272,EV,EVN,00,HHE,2018-03-15T17:45:27.500000Z,2018-03-15T17:45:32.220000Z,100.0,0.01,473,1.0,MSEED,D,9,FLOAT64,>,512,13824
