time,amplitude,network,station,location,channel,starttime,endtime,sampling_rate,delta,npts,calib,_format,mseed_dataquality,mseed_number_of_records,mseed_encoding,mseed_byteorder,mseed_record_length,mseed_filesize
2018-03-06T18:00:52.500000Z,-4.270481211124908,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.510000Z,-6.990874425444577,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.520000Z,-8.203953078505101,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.530000Z,-11.834588222910696,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.540000Z,-11.763449386636399,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.550000Z,-6.068649671878454,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.560000Z,-3.0366759249458597,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.570000Z,-4.96711352026824,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.580000Z,-4.623512217933009,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.590000Z,-0.7282485845378139,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.600000Z,-0.23561699820175752,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.610000Z,-2.4827801165745202,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.620000Z,0.6419317979615768,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.630000Z,6.049735283784803,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.640000Z,4.470240081800293,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.650000Z,2.284725898767273,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
2018-03-06T18:00:52.660000Z,9.865935372540184,EV,EVN,00,HHE,2018-03-06T18:00:52.500000Z,2018-03-06T18:00:57.250000Z,100.0,0.01,476,1.0,MSEED,D,9,FLOAT64,>,512,13824
