time,amplitude,network,station,location,channel,starttime,endtime,sampling_rate,delta,npts,calib,_format,mseed_dataquality,mseed_number_of_records,mseed_encoding,mseed_byteorder,mseed_record_length,mseed_filesize
2018-03-08T23:55:22.500000Z,-2.5928792229713196,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.510000Z,-8.632928158442896,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.520000Z,-7.882447304557669,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.530000Z,0.10474710261223708,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.540000Z,4.406622023200161,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.550000Z,2.74182823740741,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.560000Z,1.7427070232734034,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.570000Z,2.6638646596190014,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.580000Z,3.932662122628777,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.590000Z,5.097422800237753,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.600000Z,2.979293098403073,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.610000Z,-2.011178791214616,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-08T23:55:22.620000Z,-3.417812062870233,EV,EVN,00,HHZ,2018-03-08T23:55:22.500000Z,2018-03-08T23:55:27.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
