time,amplitude,network,station,location,channel,starttime,endtime,sampling_rate,delta,npts,calib,_format,mseed_dataquality,mseed_number_of_records,mseed_encoding,mseed_byteorder,mseed_record_length,mseed_filesize
2018-03-07T20:31:38.500000Z,-7.358495844553701,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.510000Z,-14.223286173377165,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.520000Z,-12.981951861728017,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.530000Z,-3.6128102173628083,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.540000Z,6.230029548222133,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.550000Z,8.422688500738001,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.560000Z,2.6225450130727466,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.570000Z,-6.37410055278774,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.580000Z,-12.031771650954703,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.590000Z,-9.838190049318179,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.600000Z,-2.6673653622987485,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.610000Z,4.150035989659014,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.620000Z,8.135468956602116,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.630000Z,5.959156767235402,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.640000Z,-2.403669156376538,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.650000Z,-8.436888945048612,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.660000Z,-6.3417587388497605,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.670000Z,-1.059096075065536,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.680000Z,0.6007178393963697,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.690000Z,-2.103592663122024,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.700000Z,-5.859185787215363,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.710000Z,-8.342351681922409,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
2018-03-07T20:31:38.720000Z,-9.309133284540815,EV,EVN,00,HHN,2018-03-07T20:31:38.500000Z,2018-03-07T20:31:43.900000Z,100.0,0.01,541,1.0,MSEED,D,10,FLOAT64,>,512,15360
